SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SRSLTD, BZ, 28-Mar-2019, 0.30, 0.30, 0.30, 0.25, 0.25, 0.25, 0.27, 117177, 0.31, 37, -, -
SRTRANSFIN, EQ, 28-Mar-2019, 1245.70, 1254.00, 1294.00, 1254.00, 1280.20, 1278.25, 1279.59, 2036322, 26056.66, 68067, 660208, 32.42
SRTRANSFIN, Y3, 28-Mar-2019, 1045.00, 1045.00, 1045.00, 1045.00, 1045.00, 1045.00, 1045.00, 25, 0.26, 1, 25, 100.00
SRTRANSFIN, Y6, 28-Mar-2019, 1840.40, 1894.00, 1905.00, 1894.00, 1905.00, 1905.00, 1899.50, 2, 0.04, 2, 2, 100.00
SRTRANSFIN, YB, 28-Mar-2019, 1020.01, 1030.00, 1030.00, 1030.00, 1030.00, 1030.00, 1030.00, 7, 0.07, 1, 7, 100.00
SRTRANSFIN, YH, 28-Mar-2019, 970.00, 975.10, 976.00, 960.98, 976.00, 976.00, 966.40, 125, 1.21, 5, 100, 80.00
SRTRANSFIN, YI, 28-Mar-2019, 982.75, 975.00, 975.00, 969.20, 969.20, 969.20, 971.75, 25, 0.24, 3, 25, 100.00
SRTRANSFIN, YJ, 28-Mar-2019, 1037.58, 1040.00, 1040.00, 1040.00, 1040.00, 1040.00, 1040.00, 24, 0.25, 2, 24, 100.00
SRTRANSFIN, YK, 28-Mar-2019, 1030.00, 1030.00, 1030.00, 1002.00, 1030.00, 1030.00, 1013.17, 705, 7.14, 14, 585, 82.98
SRTRANSFIN, YL, 28-Mar-2019, 1022.00, 1005.00, 1005.00, 1005.00, 1005.00, 1005.00, 1005.00, 50, 0.50, 1, 50, 100.00
SRTRANSFIN, YS, 28-Mar-2019, 1037.50, 951.10, 1000.00, 951.10, 1000.00, 1000.00, 975.55, 2, 0.02, 2, 1, 50.00
SRTRANSFIN, YV, 28-Mar-2019, 990.00, 992.00, 992.00, 992.00, 992.00, 992.00, 992.00, 50, 0.50, 1, 50, 100.00
SRTRANSFIN, YW, 28-Mar-2019, 960.00, 960.00, 960.00, 960.00, 960.00, 960.00, 960.00, 60, 0.58, 1, 60, 100.00
SRTRANSFIN, YX, 28-Mar-2019, 999.00, 981.80, 999.00, 981.26, 981.26, 981.26, 985.10, 237, 2.33, 6, 235, 99.16
SRTRANSFIN, YZ, 28-Mar-2019, 1000.50, 1005.00, 1010.50, 1005.00, 1010.50, 1008.30, 1008.30, 20, 0.20, 2, 20, 100.00
SSINFRA, SM, 28-Mar-2019, 14.90, 15.00, 15.55, 15.00, 15.55, 15.55, 15.11, 15000, 2.27, 3, 12000, 80.00
SSWL, EQ, 28-Mar-2019, 855.40, 853.40, 864.90, 826.30, 860.00, 849.30, 851.34, 29487, 251.03, 1483, 21187, 71.85
STAMPEDE, BE, 28-Mar-2019, 1.70, 1.65, 1.65, 1.65, 1.65, 1.65, 1.65, 85857, 1.42, 35, -, -
STAN, DR, 28-Mar-2019, 48.25, 49.85, 49.85, 48.05, 49.05, 49.05, 48.57, 3492, 1.70, 60, 3325, 95.22
STAR, EQ, 28-Mar-2019, 459.65, 462.00, 469.70, 458.20, 464.55, 465.75, 464.63, 1134863, 5272.91, 20905, 134162, 11.82
STARCEMENT, EQ, 28-Mar-2019, 96.65, 97.70, 101.20, 97.00, 99.20, 98.95, 99.97, 1995693, 1995.02, 983, 1876366, 94.02
STARPAPER, EQ, 28-Mar-2019, 129.05, 128.05, 132.75, 126.00, 126.00, 126.50, 128.08, 86515, 110.80, 2069, 46619, 53.89
STCINDIA, EQ, 28-Mar-2019, 136.10, 136.10, 137.95, 134.10, 135.20, 135.40, 136.10, 107370, 146.13, 2040, 36585, 34.07
STEELCITY, SM, 28-Mar-2019, 61.45, 61.50, 61.50, 61.50, 61.50, 61.50, 61.50, 2000, 1.23, 1, 2000, 100.00
STEELXIND, EQ, 28-Mar-2019, 16.95, 16.80, 17.30, 16.45, 16.95, 17.05, 16.81, 9927, 1.67, 153, 6471, 65.19
STEL, EQ, 28-Mar-2019, 100.80, 101.00, 103.35, 101.00, 102.25, 102.45, 102.12, 2584, 2.64, 159, 1506, 58.28
STERTOOLS, EQ, 28-Mar-2019, 286.65, 281.85, 288.35, 279.00, 280.10, 282.75, 282.39, 5804, 16.39, 327, 3580, 61.68
STINDIA, BE, 28-Mar-2019, 8.65, 8.55, 8.55, 8.55, 8.55, 8.55, 8.55, 100, 0.01, 2, -, -
STRTECH, EQ, 28-Mar-2019, 219.40, 220.55, 222.45, 218.15, 220.00, 219.75, 220.13, 949073, 2089.20, 20231, 446154, 47.01
SUBCAPCITY, BE, 28-Mar-2019, 17.35, 16.50, 16.50, 16.50, 16.50, 16.50, 16.50, 5, 0.00, 1, -, -
SUBEX, EQ, 28-Mar-2019, 5.75, 5.80, 5.95, 5.70, 5.90, 5.85, 5.81, 775700, 45.08, 495, 482506, 62.20
SUBROS, EQ, 28-Mar-2019, 250.65, 258.60, 264.00, 254.70, 261.00, 260.70, 261.41, 117660, 307.57, 3088, 61999, 52.69
SUDARSCHEM, EQ, 28-Mar-2019, 341.25, 341.10, 350.00, 340.00, 345.00, 348.30, 346.94, 18264, 63.37, 960, 10278, 56.27
SUJANAUNI, BE, 28-Mar-2019, 0.30, 0.25, 0.35, 0.25, 0.30, 0.30, 0.29, 102316, 0.29, 25, -, -
SUMEETINDS, EQ, 28-Mar-2019, 4.05, 4.10, 4.35, 4.00, 4.25, 4.20, 4.14, 72066, 2.98, 180, 59315, 82.31
SUMIT, SM, 28-Mar-2019, 32.10, 33.00, 33.00, 33.00, 33.00, 33.00, 33.00, 3000, 0.99, 1, 3000, 100.00
SUMMITSEC, EQ, 28-Mar-2019, 559.50, 556.05, 574.70, 556.00, 571.00, 570.35, 568.97, 784, 4.46, 126, 495, 63.14
SUNCLAYLTD, EQ, 28-Mar-2019, 2845.35, 2870.90, 2898.90, 2674.60, 2790.00, 2841.80, 2777.73, 4771, 132.53, 1346, 2131, 44.67
SUNDARAM, EQ, 28-Mar-2019, 1.65, 1.70, 1.75, 1.60, 1.70, 1.70, 1.68, 208946, 3.50, 122, 160416, 76.77
SUNDARMFIN, EQ, 28-Mar-2019, 1577.75, 1577.75, 1577.75, 1551.45, 1551.45, 1562.00, 1564.08, 10099, 157.96, 564, 7434, 73.61
SUNDARMHLD, EQ, 28-Mar-2019, 87.55, 87.05, 87.10, 84.95, 85.50, 85.30, 85.87, 65554, 56.29, 601, 59929, 91.42
SUNDRMBRAK, EQ, 28-Mar-2019, 310.15, 318.05, 321.95, 310.25, 312.00, 312.65, 312.79, 818, 2.56, 169, 438, 53.55
SUNDRMFAST, EQ, 28-Mar-2019, 551.10, 553.20, 555.00, 549.50, 551.00, 551.70, 551.12, 30578, 168.52, 2131, 20951, 68.52
SUNFLAG, EQ, 28-Mar-2019, 48.40, 49.00, 49.00, 48.00, 48.20, 48.25, 48.57, 91903, 44.63, 692, 51060, 55.56
SUNILHITEC, BE, 28-Mar-2019, 1.10, 1.15, 1.15, 1.05, 1.15, 1.10, 1.13, 445522, 5.04, 184, -, -
SUNPHARMA, EQ, 28-Mar-2019, 464.85, 465.00, 479.80, 465.00, 475.45, 475.45, 475.10, 10590187, 50313.92, 101302, 5152125, 48.65
SUNTECK, EQ, 28-Mar-2019, 458.15, 461.90, 465.00, 453.85, 460.00, 457.10, 458.07, 186374, 853.72, 4095, 41855, 22.46
SUNTV, EQ, 28-Mar-2019, 589.25, 587.40, 610.00, 587.40, 609.00, 606.05, 600.88, 2830495, 17007.97, 45309, 716746, 25.32
SUPERHOUSE, EQ, 28-Mar-2019, 120.35, 121.90, 124.05, 119.60, 123.60, 122.95, 122.68, 7999, 9.81, 140, 5473, 68.42
SUPERSPIN, EQ, 28-Mar-2019, 6.00, 6.00, 6.25, 5.90, 5.95, 5.90, 5.96, 13958, 0.83, 20, 12948, 92.76
SUPPETRO, EQ, 28-Mar-2019, 225.20, 228.00, 232.00, 220.00, 230.00, 229.30, 225.74, 9556, 21.57, 585, 5882, 61.55
SUPRAJIT, EQ, 28-Mar-2019, 242.00, 241.50, 244.00, 235.55, 243.00, 241.85, 239.39, 40405, 96.73, 2202, 21152, 52.35
SUPREMEENG, SM, 28-Mar-2019, 24.80, 24.95, 24.95, 24.95, 24.95, 24.95, 24.95, 8000, 2.00, 2, 4000, 50.00
SUPREMEIND, EQ, 28-Mar-2019, 1092.85, 1100.00, 1103.30, 1070.45, 1096.85, 1096.35, 1092.21, 26151, 285.62, 3119, 16101, 61.57
SUPREMEINF, EQ, 28-Mar-2019, 25.30, 25.30, 25.30, 24.05, 24.05, 24.05, 24.06, 39141, 9.42, 79, 33815, 86.39
SURANASOL, EQ, 28-Mar-2019, 7.55, 7.55, 7.85, 7.30, 7.55, 7.55, 7.58, 12961, 0.98, 76, 9430, 72.76
SURANAT&P, EQ, 28-Mar-2019, 4.10, 4.25, 4.25, 4.05, 4.10, 4.10, 4.09, 2129, 0.09, 6, 2124, 99.77
SURANI, SM, 28-Mar-2019, 51.00, 51.95, 51.95, 51.95, 51.95, 51.95, 51.95, 6000, 3.12, 3, 6000, 100.00
SURYALAXMI, EQ, 28-Mar-2019, 30.95, 31.65, 32.60, 30.50, 31.70, 32.05, 31.84, 2739, 0.87, 49, 1622, 59.22
SURYAROSNI, EQ, 28-Mar-2019, 260.50, 262.00, 262.00, 255.80, 256.35, 257.20, 258.21, 46719, 120.63, 1428, 27445, 58.74
SUTLEJTEX, EQ, 28-Mar-2019, 40.00, 39.90, 40.65, 39.45, 39.95, 39.85, 40.04, 21372, 8.56, 370, 16657, 77.94
SUULD, SM, 28-Mar-2019, 30.00, 29.50, 29.50, 29.50, 29.50, 29.50, 29.50, 24000, 7.08, 1, 24000, 100.00
SUVEN, EQ, 28-Mar-2019, 266.75, 266.80, 267.80, 261.25, 262.30, 261.85, 263.47, 174617, 460.07, 3452, 99577, 57.03
SUZLON, EQ, 28-Mar-2019, 6.65, 6.65, 6.75, 6.40, 6.55, 6.50, 6.58, 63757781, 4197.57, 50369, 19842491, 31.12
SWANENERGY, EQ, 28-Mar-2019, 107.65, 106.00, 109.00, 106.00, 107.35, 107.90, 107.99, 103146, 111.39, 1912, 22192, 21.52
SWARAJENG, EQ, 28-Mar-2019, 1405.85, 1426.20, 1444.00, 1411.00, 1440.00, 1435.15, 1427.09, 1417, 20.22, 292, 1071, 75.58
SWELECTES, EQ, 28-Mar-2019, 224.05, 227.35, 233.60, 226.85, 232.90, 232.80, 229.83, 1431, 3.29, 135, 731, 51.08
SYMPHONY, EQ, 28-Mar-2019, 1390.15, 1393.00, 1419.75, 1381.95, 1400.00, 1396.85, 1399.74, 23353, 326.88, 2669, 11548, 49.45
SYNCOM, BE, 28-Mar-2019, 2.10, 2.20, 2.20, 2.00, 2.15, 2.10, 2.08, 36930, 0.77, 49, -, -
SYNDIBANK, EQ, 28-Mar-2019, 40.60, 40.80, 43.40, 40.20, 42.85, 42.90, 42.05, 12854410, 5405.38, 17508, 3111089, 24.20
SYNGENE, EQ, 28-Mar-2019, 584.00, 581.50, 602.00, 569.00, 596.00, 599.15, 597.13, 192930, 1152.05, 4848, 158700, 82.26
TAINWALCHM, EQ, 28-Mar-2019, 61.85, 61.15, 64.40, 61.15, 62.60, 62.90, 63.53, 993, 0.63, 16, 843, 84.89
TAJGVK, EQ, 28-Mar-2019, 238.15, 236.30, 240.85, 235.20, 238.00, 237.35, 237.98, 18108, 43.09, 529, 10058, 55.54
TAKE, EQ, 28-Mar-2019, 134.80, 134.00, 145.80, 134.00, 144.55, 143.50, 142.14, 1590763, 2261.14, 22952, 565316, 35.54
TALBROAUTO, EQ, 28-Mar-2019, 209.90, 212.95, 212.95, 206.00, 209.00, 208.20, 208.07, 9915, 20.63, 327, 6924, 69.83
TALWALKARS, EQ, 28-Mar-2019, 45.20, 45.20, 46.80, 45.00, 45.80, 46.20, 45.80, 194436, 89.05, 898, 31955, 16.43
TALWGYM, EQ, 28-Mar-2019, 113.50, 113.20, 116.95, 113.20, 115.00, 115.00, 114.60, 92582, 106.10, 868, 33795, 36.50
TANLA, EQ, 28-Mar-2019, 37.00, 37.00, 38.50, 36.60, 37.40, 37.55, 37.46, 199483, 74.73, 526, 148874, 74.63
TANTIACONS, BE, 28-Mar-2019, 2.85, 2.80, 2.95, 2.75, 2.95, 2.95, 2.77, 2903, 0.08, 11, -, -
TARACHAND, SM, 28-Mar-2019, 36.00, 36.70, 38.00, 34.50, 35.00, 35.00, 35.33, 26000, 9.19, 13, 20000, 76.92
TARAJEWELS, BE, 28-Mar-2019, 1.00, 1.05, 1.05, 0.95, 1.00, 1.00, 1.04, 40812, 0.42, 91, -, -
TARMAT, EQ, 28-Mar-2019, 37.65, 37.40, 38.60, 37.35, 38.60, 38.10, 38.00, 15289, 5.81, 112, 12671, 82.88
TASTYBITE, EQ, 28-Mar-2019, 8226.55, 8152.60, 8600.00, 8115.00, 8500.00, 8510.35, 8476.74, 656, 55.61, 233, 417, 63.57
TATACHEM, EQ, 28-Mar-2019, 583.50, 584.00, 589.40, 578.20, 587.55, 587.25, 584.37, 601657, 3515.92, 16822, 290720, 48.32
TATACOFFEE, EQ, 28-Mar-2019, 90.10, 90.20, 91.20, 89.55, 90.10, 89.85, 90.33, 227435, 205.44, 1906, 92003, 40.45
TATACOMM, EQ, 28-Mar-2019, 601.15, 604.95, 610.55, 596.85, 607.40, 607.70, 604.29, 256324, 1548.93, 11715, 77441, 30.21
TATAELXSI, EQ, 28-Mar-2019, 950.50, 952.55, 962.85, 948.30, 959.00, 958.55, 956.01, 480893, 4597.41, 17638, 123527, 25.69
TATAGLOBAL, EQ, 28-Mar-2019, 196.60, 197.50, 200.55, 196.75, 199.15, 198.95, 198.92, 1586111, 3155.14, 30089, 544481, 34.33
TATAINVEST, EQ, 28-Mar-2019, 822.00, 823.20, 828.35, 821.05, 826.00, 824.90, 824.68, 7250, 59.79, 353, 5712, 78.79
TATAMETALI, EQ, 28-Mar-2019, 622.25, 625.95, 635.00, 615.95, 630.00, 630.50, 628.63, 45281, 284.65, 2670, 12843, 28.36
TATAMOTORS, EQ, 28-Mar-2019, 169.85, 169.00, 171.40, 167.55, 170.90, 170.55, 169.93, 13203927, 22437.48, 97478, 2600906, 19.70
TATAMTRDVR, EQ, 28-Mar-2019, 85.25, 85.00, 85.50, 83.95, 85.10, 84.50, 84.58, 3974385, 3361.73, 20935, 1949674, 49.06
TATAPOWER, EQ, 28-Mar-2019, 71.40, 71.90, 72.65, 71.10, 71.50, 71.55, 71.69, 9265724, 6642.69, 19452, 4264255, 46.02
TATASPONGE, EQ, 28-Mar-2019, 740.80, 746.00, 757.95, 743.00, 746.00, 750.60, 751.84, 64594, 485.64, 2646, 13645, 21.12
TATASTEEL, E1, 28-Mar-2019, 60.80, 61.00, 63.50, 57.60, 58.10, 58.40, 59.55, 1080005, 643.14, 4916, 502085, 46.49
TATASTEEL, EQ, 28-Mar-2019, 515.80, 514.40, 516.45, 504.80, 505.00, 506.30, 508.59, 8965093, 45595.29, 81956, 5946879, 66.33
TATASTLBSL, BE, 28-Mar-2019, 27.85, 27.85, 28.40, 27.50, 28.25, 28.05, 28.05, 1156014, 324.25, 669, -, -
TBZ, EQ, 28-Mar-2019, 56.80, 56.70, 59.45, 56.65, 58.80, 59.00, 58.45, 124956, 73.03, 1075, 55745, 44.61
TCFSL, NB, 28-Mar-2019, 1042.42, 1042.00, 1045.00, 1042.00, 1044.95, 1044.75, 1043.47, 560, 5.84, 11, 400, 71.43
TCFSL, ND, 28-Mar-2019, 1044.67, 1040.00, 1046.00, 1040.00, 1046.00, 1046.00, 1044.74, 458, 4.78, 5, 458, 100.00
TCFSL, NF, 28-Mar-2019, 1050.51, 1050.01, 1052.00, 1050.01, 1052.00, 1052.00, 1051.34, 15, 0.16, 3, 15, 100.00
TCI, EQ, 28-Mar-2019, 301.40, 305.00, 314.00, 296.55, 313.70, 311.40, 309.05, 36747, 113.57, 2144, 30609, 83.30
TCIDEVELOP, EQ, 28-Mar-2019, 349.50, 355.00, 355.00, 355.00, 355.00, 355.00, 355.00, 4, 0.01, 1, 4, 100.00
TCIEXP, EQ, 28-Mar-2019, 732.05, 725.00, 749.00, 725.00, 735.80, 738.00, 733.35, 60882, 446.48, 2278, 50810, 83.46
TCIFINANCE, EQ, 28-Mar-2019, 14.85, 15.40, 15.45, 14.90, 15.05, 15.05, 15.00, 22705, 3.41, 73, 20925, 92.16
TCNSBRANDS, EQ, 28-Mar-2019, 824.25, 808.00, 833.95, 808.00, 820.00, 820.75, 824.40, 10383, 85.60, 883, 6891, 66.37
TCPLPACK, EQ, 28-Mar-2019, 375.00, 385.00, 385.00, 355.00, 360.00, 360.50, 364.36, 8677, 31.62, 435, 7063, 81.40
TCS, EQ, 28-Mar-2019, 1967.90, 1980.00, 2014.60, 1972.80, 2004.45, 2000.30, 1993.96, 4054489, 80845.07, 144600, 2150827, 53.05
TDPOWERSYS, EQ, 28-Mar-2019, 120.50, 120.95, 121.65, 119.05, 119.05, 119.80, 120.46, 27239, 32.81, 746, 22891, 84.04
TEAMLEASE, EQ, 28-Mar-2019, 3013.25, 3003.00, 3045.00, 2974.55, 2995.00, 3021.45, 3018.36, 10232, 308.84, 1454, 7345, 71.78
TECHIN, BE, 28-Mar-2019, 5.40, 5.40, 5.40, 5.15, 5.40, 5.15, 5.18, 1149, 0.06, 6, -, -
TECHM, EQ, 28-Mar-2019, 764.95, 770.00, 782.00, 768.05, 772.85, 771.70, 775.07, 3908706, 30295.14, 106769, 1969521, 50.39
TECHNOE, EQ, 28-Mar-2019, 249.95, 251.25, 258.00, 245.10, 258.00, 255.85, 253.08, 22465, 56.85, 1376, 17271, 76.88
TECHNOFAB, EQ, 28-Mar-2019, 87.30, 87.30, 89.00, 85.00, 86.00, 85.95, 85.92, 7613, 6.54, 76, 4095, 53.79
TEJASNET, EQ, 28-Mar-2019, 170.10, 170.65, 171.70, 166.35, 170.00, 168.90, 169.46, 44179, 74.87, 1472, 26999, 61.11
TERASOFT, EQ, 28-Mar-2019, 38.65, 38.85, 39.20, 38.35, 39.20, 39.20, 38.90, 4510, 1.75, 29, 3950, 87.58
TEXINFRA, EQ, 28-Mar-2019, 55.85, 56.50, 56.75, 56.10, 56.50, 56.50, 56.45, 4510, 2.55, 51, 4236, 93.92
TEXMOPIPES, EQ, 28-Mar-2019, 19.50, 19.85, 20.90, 19.85, 20.25, 20.15, 20.30, 111829, 22.70, 468, 64657, 57.82
TEXRAIL, EQ, 28-Mar-2019, 69.40, 69.20, 70.15, 68.55, 69.10, 69.10, 69.47, 105667, 73.40, 917, 66127, 62.58
TFCILTD, EQ, 28-Mar-2019, 118.50, 121.75, 121.95, 117.90, 118.60, 118.45, 119.50, 172045, 205.59, 2448, 76872, 44.68
TFL, EQ, 28-Mar-2019, 5.20, 4.80, 5.20, 4.30, 5.20, 5.20, 5.01, 7289, 0.37, 27, 5262, 72.19
TGBHOTELS, EQ, 28-Mar-2019, 11.45, 11.45, 11.85, 11.30, 11.55, 11.55, 11.52, 14330, 1.65, 135, 11782, 82.22
THANGAMAYL, EQ, 28-Mar-2019, 333.45, 330.05, 335.60, 324.00, 330.10, 330.65, 329.63, 4318, 14.23, 151, 2757, 63.85
THEINVEST, EQ, 28-Mar-2019, 161.45, 172.80, 173.95, 163.00, 170.00, 169.25, 167.92, 4899, 8.23, 116, 2269, 46.32
THEJO, SM, 28-Mar-2019, 560.00, 559.90, 560.00, 559.90, 559.95, 559.95, 559.97, 1000, 5.60, 5, 800, 80.00
THEMISMED, EQ, 28-Mar-2019, 296.50, 288.00, 293.95, 285.00, 285.00, 286.65, 285.88, 451, 1.29, 25, 414, 91.80
THERMAX, EQ, 28-Mar-2019, 987.80, 993.95, 996.40, 980.55, 982.55, 986.50, 986.38, 59979, 591.62, 2017, 54630, 91.08
THIRUSUGAR, BE, 28-Mar-2019, 17.55, 17.35, 17.55, 17.15, 17.55, 17.55, 17.43, 619, 0.11, 9, -, -
THOMASCOOK, EQ, 28-Mar-2019, 242.00, 242.00, 248.00, 238.60, 247.15, 246.10, 244.40, 392114, 958.33, 7042, 239740, 61.14
THOMASCOTT, BE, 28-Mar-2019, 8.20, 7.80, 8.60, 7.80, 8.60, 8.60, 8.20, 65, 0.01, 4, -, -
THYROCARE, EQ, 28-Mar-2019, 519.85, 520.10, 526.30, 520.05, 524.00, 523.75, 523.09, 10246, 53.60, 445, 6849, 66.85
TI, EQ, 28-Mar-2019, 14.30, 14.25, 14.75, 13.80, 14.40, 14.60, 14.17, 162691, 23.05, 364, 102582, 63.05
TIDEWATER, EQ, 28-Mar-2019, 5249.70, 5250.05, 5299.20, 5061.15, 5138.00, 5124.25, 5155.28, 1816, 93.62, 737, 1151, 63.38
TIFIN, EQ, 28-Mar-2019, 476.65, 470.10, 488.00, 470.10, 482.00, 479.65, 480.82, 33837, 162.69, 894, 28410, 83.96
TIIL, EQ, 28-Mar-2019, 550.60, 550.70, 560.00, 542.45, 550.10, 550.15, 551.06, 13975, 77.01, 476, 12566, 89.92
TIINDIA, EQ, 28-Mar-2019, 372.65, 367.05, 388.25, 364.10, 381.10, 383.25, 378.25, 148683, 562.39, 2295, 105237, 70.78
TIJARIA, EQ, 28-Mar-2019, 16.00, 16.60, 16.60, 15.20, 15.20, 15.20, 15.29, 51845, 7.93, 94, 49063, 94.63
TIL, EQ, 28-Mar-2019, 250.00, 251.10, 256.00, 242.50, 249.00, 251.60, 252.14, 1686, 4.25, 140, 1065, 63.17
TIMESGTY, EQ, 28-Mar-2019, 33.50, 34.50, 34.95, 30.50, 33.25, 33.85, 33.72, 3617, 1.22, 83, 1827, 50.51
TIMETECHNO, EQ, 28-Mar-2019, 105.50, 105.35, 106.90, 102.75, 102.80, 103.75, 105.00, 188745, 198.18, 2170, 99994, 52.98
TIMKEN, EQ, 28-Mar-2019, 569.15, 570.00, 585.00, 565.00, 567.00, 568.65, 573.86, 23569, 135.25, 912, 16260, 68.99
TINPLATE, EQ, 28-Mar-2019, 150.30, 151.10, 154.90, 149.05, 151.05, 151.60, 152.69, 318612, 486.48, 4635, 73933, 23.20
TIPSINDLTD, EQ, 28-Mar-2019, 61.65, 61.25, 63.15, 61.25, 62.95, 62.95, 62.78, 613, 0.38, 14, 510, 83.20
TIRUMALCHM, EQ, 28-Mar-2019, 89.00, 89.80, 90.75, 84.55, 88.65, 88.10, 88.81, 226340, 201.02, 2899, 106071, 46.86
TITAN, EQ, 28-Mar-2019, 1116.50, 1120.00, 1139.55, 1111.45, 1135.00, 1134.25, 1129.02, 2292966, 25887.97, 68882, 1148120, 50.07
TMRVL, EQ, 28-Mar-2019, 29.45, 29.60, 30.35, 29.10, 29.75, 29.75, 29.73, 20112, 5.98, 97, 19992, 99.40
TNPETRO, EQ, 28-Mar-2019, 35.00, 35.00, 35.45, 34.35, 34.45, 34.50, 34.83, 101178, 35.24, 473, 42615, 42.12
TNPL, EQ, 28-Mar-2019, 207.00, 207.60, 210.00, 205.10, 205.20, 205.80, 206.99, 34039, 70.46, 1906, 22679, 66.63
TNTELE, BE, 28-Mar-2019, 1.55, 1.60, 1.60, 1.60, 1.60, 1.60, 1.60, 615, 0.01, 7, -, -
TOKYOPLAST, EQ, 28-Mar-2019, 53.70, 53.00, 55.00, 52.05, 53.05, 54.00, 54.14, 29082, 15.74, 118, 28700, 98.69
TORNTPHARM, EQ, 28-Mar-2019, 1887.05, 1885.00, 1939.75, 1885.00, 1936.10, 1933.45, 1918.84, 200397, 3845.29, 17156, 55096, 27.49
TORNTPOWER, EQ, 28-Mar-2019, 251.85, 251.85, 254.25, 248.20, 250.70, 250.00, 251.68, 720088, 1812.29, 10774, 332197, 46.13
TOTAL, SM, 28-Mar-2019, 29.75, 31.00, 31.20, 31.00, 31.20, 31.20, 31.10, 9000, 2.80, 3, 9000, 100.00
TPLPLASTEH, EQ, 28-Mar-2019, 139.35, 139.00, 144.50, 137.10, 140.60, 141.60, 141.77, 6495, 9.21, 212, 4615, 71.05
TREEHOUSE, BE, 28-Mar-2019, 5.25, 5.30, 5.50, 5.20, 5.30, 5.45, 5.49, 41671, 2.29, 37, -, -
TREJHARA, EQ, 28-Mar-2019, 27.20, 26.55, 27.60, 26.00, 26.05, 26.15, 26.20, 14343, 3.76, 88, 13067, 91.10
TRENT, EQ, 28-Mar-2019, 375.50, 375.95, 375.95, 365.10, 365.80, 367.50, 368.20, 73802, 271.74, 2910, 54998, 74.52
TRF, EQ, 28-Mar-2019, 113.50, 114.05, 117.45, 113.00, 114.95, 114.95, 115.55, 42630, 49.26, 818, 16608, 38.96
TRIDENT, EQ, 28-Mar-2019, 68.35, 68.05, 70.20, 67.75, 68.40, 68.40, 69.01, 754554, 520.73, 3971, 363816, 48.22
TRIGYN, EQ, 28-Mar-2019, 71.95, 72.10, 74.80, 70.20, 71.60, 71.20, 72.44, 59441, 43.06, 1295, 22813, 38.38
TRIL, EQ, 28-Mar-2019, 12.45, 12.50, 12.90, 12.20, 12.50, 12.40, 12.46, 145211, 18.09, 325, 100231, 69.02
TRITURBINE, EQ, 28-Mar-2019, 107.10, 108.65, 108.65, 106.00, 107.50, 107.45, 107.89, 46219, 49.86, 620, 40764, 88.20
TRIVENI, EQ, 28-Mar-2019, 59.30, 59.95, 61.20, 59.05, 59.80, 59.80, 60.15, 958087, 576.26, 7346, 409997, 42.79
TTKHLTCARE, EQ, 28-Mar-2019, 665.55, 677.00, 690.00, 670.25, 673.00, 673.25, 675.81, 1361, 9.20, 311, 638, 46.88
TTKPRESTIG, EQ, 28-Mar-2019, 8386.10, 8394.80, 8590.00, 8380.90, 8570.00, 8557.10, 8544.55, 13158, 1124.29, 4089, 8383, 63.71
TTL, EQ, 28-Mar-2019, 57.00, 58.00, 59.90, 56.40, 56.80, 56.90, 57.74, 10924, 6.31, 481, 6537, 59.84
TTML, EQ, 28-Mar-2019, 3.05, 3.05, 3.15, 3.00, 3.10, 3.05, 3.06, 732281, 22.40, 522, 465060, 63.51
TV18BRDCST, EQ, 28-Mar-2019, 34.60, 34.65, 35.20, 34.45, 34.90, 34.85, 34.79, 3778864, 1314.59, 8156, 1511076, 39.99
TVSELECT, EQ, 28-Mar-2019, 182.80, 185.00, 192.70, 182.10, 187.80, 187.30, 188.15, 90995, 171.20, 2124, 37042, 40.71
TVSMOTOR, EQ, 28-Mar-2019, 458.85, 459.50, 476.40, 459.50, 474.45, 471.50, 467.17, 1307109, 6106.46, 21205, 620381, 47.46
TVSSRICHAK, EQ, 28-Mar-2019, 2199.50, 2200.95, 2218.45, 2185.00, 2185.00, 2191.65, 2200.88, 4312, 94.90, 480, 3311, 76.79
TVTODAY, EQ, 28-Mar-2019, 314.50, 316.00, 320.10, 316.00, 317.50, 317.70, 318.53, 23993, 76.43, 821, 15326, 63.88
TVVISION, BE, 28-Mar-2019, 3.30, 3.30, 3.45, 3.15, 3.15, 3.20, 3.29, 24786, 0.81, 50, -, -
TWL, EQ, 28-Mar-2019, 69.35, 69.25, 70.85, 69.25, 70.20, 70.05, 70.18, 183012, 128.44, 2059, 89857, 49.10
UBL, EQ, 28-Mar-2019, 1354.45, 1361.25, 1399.00, 1337.55, 1376.00, 1374.90, 1365.64, 1206268, 16473.27, 48048, 614967, 50.98
UCALFUEL, EQ, 28-Mar-2019, 160.30, 161.45, 162.50, 161.35, 162.25, 162.00, 162.04, 11550, 18.72, 217, 9193, 79.59
