,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
479,ESABINDIA,EQ,897.1,897.1,879.85,889.0,891.95,890.85,889,787943.7,16-APR-2019,178,INE284A01012
480,ESCORTS,EQ,791.95,801.4,787.15,789.45,789.5,786.3,1419978,1127855364.2,16-APR-2019,26047,INE042A01014
481,ESSARSHPNG,EQ,10.2,12.35,9.4,12.35,12.35,10.3,115201,1364684.4,16-APR-2019,341,INE122M01019
482,ESSDEE,EQ,14.0,14.1,12.4,13.1,13.2,13.75,108011,1381213.4,16-APR-2019,495,INE825H01017
483,ESSELPACK,EQ,130.0,132.0,129.5,131.55,131.35,130.95,334860,43833883.35,16-APR-2019,1316,INE255A01020
484,ESTER,EQ,35.45,35.6,34.55,35.2,35.25,35.1,28144,988086.2,16-APR-2019,227,INE778B01029
485,EUROCERA,BE,1.2,1.25,1.2,1.25,1.25,1.2,442,545.4,16-APR-2019,4,INE649H01011
486,EVEREADY,EQ,186.6,187.0,183.55,184.15,183.6,185.65,116748,21629503.9,16-APR-2019,2475,INE128A01029
487,EVERESTIND,EQ,441.75,444.35,434.7,436.6,437.0,437.9,18166,7953616.95,16-APR-2019,1036,INE295A01018
488,EXCEL,EQ,1.7,1.7,1.65,1.7,1.7,1.65,45055,76553.7,16-APR-2019,73,INE688J01015
489,EXCELCROP,EQ,3692.95,3705.0,3585.35,3640.85,3635.0,3687.6,5544,20144665.4,16-APR-2019,710,INE223G01017
490,EXCELINDUS,EQ,1111.1,1144.45,1111.1,1127.8,1131.0,1129.4,3233,3658478.05,16-APR-2019,556,INE369A01029
491,EXIDEIND,EQ,226.1,229.4,224.55,227.25,227.3,226.3,1308848,297782947.55,16-APR-2019,15245,INE302A01020
492,FACT,EQ,38.7,38.7,37.3,37.35,37.35,38.55,73013,2758203.3,16-APR-2019,528,INE188A01015
493,FAIRCHEM,EQ,466.3,466.3,459.5,460.4,460.25,459.4,16212,7476519.1,16-APR-2019,165,INE959A01019
494,FCL,EQ,41.75,42.7,41.15,41.2,41.2,41.45,237549,9950010.85,16-APR-2019,1696,INE045J01026
495,FCONSUMER,EQ,45.55,45.75,44.5,44.85,44.75,45.15,887215,39813926.1,16-APR-2019,4910,INE220J01025
496,FCSSOFT,EQ,0.25,0.25,0.2,0.25,0.25,0.2,295238,66458.45,16-APR-2019,97,INE512B01022
497,FDC,EQ,166.0,171.85,164.3,166.15,165.8,164.6,584050,96581362.55,16-APR-2019,2129,INE258B01022
498,FEDERALBNK,EQ,97.75,99.1,97.4,98.15,97.95,97.4,10578498,1039194314.2,16-APR-2019,24180,INE171A01029
499,FEL,EQ,38.15,38.6,37.9,38.3,38.6,38.2,149305,5702298.1,16-APR-2019,978,INE623B01027
500,FELDVR,EQ,35.85,36.85,34.6,35.15,35.1,36.15,7819,276431.45,16-APR-2019,115,IN9623B01058
501,FIEMIND,EQ,505.95,507.55,499.0,501.2,499.0,502.85,18051,9071081.1,16-APR-2019,847,INE737H01014
502,FILATEX,EQ,52.1,52.7,50.0,50.15,50.0,51.9,418114,21118566.2,16-APR-2019,1853,INE816B01027
503,FINCABLES,EQ,492.4,497.8,485.6,490.4,488.0,482.6,110160,54069415.2,16-APR-2019,5213,INE235A01022
504,FINEORG,EQ,1317.05,1350.0,1314.4,1346.05,1350.0,1317.8,7976,10690333.15,16-APR-2019,566,INE686Y01026
505,FINPIPE,EQ,489.1,491.45,485.0,488.0,488.1,484.35,18198,8885152.75,16-APR-2019,968,INE183A01016
506,FIVECORE,SM,42.9,42.9,42.9,42.9,42.9,45.15,1000,42900.0,16-APR-2019,1,INE574Z01013
507,FLEXITUFF,EQ,53.85,54.6,51.1,54.0,53.65,49.65,35525,1917320.05,16-APR-2019,358,INE060J01017
508,FLFL,EQ,485.95,485.95,475.8,478.6,480.0,481.45,46249,22205224.8,16-APR-2019,815,INE452O01016
509,FMGOETZE,EQ,587.95,588.0,575.0,580.3,579.0,587.85,14011,8126457.45,16-APR-2019,3882,INE529A01010
510,FMNL,BE,44.0,44.0,41.1,42.9,42.15,42.9,8964,378727.55,16-APR-2019,48,INE360L01017
511,FOCUS,SM,140.0,144.95,135.3,140.3,140.3,142.4,19000,2607050.0,16-APR-2019,17,INE593W01010
512,FORTIS,EQ,141.9,141.9,139.85,141.15,140.75,141.1,441128,62218480.15,16-APR-2019,2184,INE061F01013
513,FOSECOIND,EQ,1450.0,1465.3,1450.0,1457.85,1453.1,1463.95,454,662145.6,16-APR-2019,79,INE519A01011
514,FOURTHDIM,SM,23.9,23.9,23.9,23.9,23.9,22.85,2000,47800.0,16-APR-2019,1,INE382T01014
515,FRETAIL,EQ,431.0,434.85,428.1,430.6,429.0,428.95,143601,61866482.3,16-APR-2019,4829,INE752P01024
516,FSC,EQ,574.65,576.7,569.9,570.9,569.9,566.2,2610,1494529.2,16-APR-2019,227,INE935Q01015
517,FSL,EQ,51.85,52.5,51.15,51.35,51.2,51.55,3634749,187988807.95,16-APR-2019,14856,INE684F01012
518,GABRIEL,EQ,150.45,151.55,147.6,149.1,149.15,149.35,52925,7896783.4,16-APR-2019,1902,INE524A01029
519,GAEL,EQ,216.95,221.0,215.05,219.3,221.0,216.65,61601,13340561.45,16-APR-2019,850,INE036B01022
520,GAIL,EQ,356.0,358.2,350.3,351.6,351.6,354.05,2529347,896376659.55,16-APR-2019,55132,INE129A01019
521,GAL,EQ,4.65,4.75,4.45,4.5,4.45,4.65,21166,96274.3,16-APR-2019,43,INE482J01021
522,GALAXYSURF,EQ,1046.7,1048.0,1025.1,1029.05,1029.9,1046.65,3739,3859522.0,16-APR-2019,302,INE600K01018
523,GALLANTT,EQ,49.4,49.45,48.1,48.35,48.65,48.45,5315,258778.0,16-APR-2019,86,INE297H01019
524,GALLISPAT,EQ,35.85,36.3,33.7,34.2,34.05,35.85,16547,574684.85,16-APR-2019,245,INE528K01029
525,GAMMNINFRA,EQ,0.65,0.7,0.6,0.65,0.65,0.65,2086837,1323743.2,16-APR-2019,227,INE181G01025
526,GANDHITUBE,EQ,349.9,349.9,344.0,344.5,344.5,345.95,1108,381601.2,16-APR-2019,30,INE524B01027
527,GANECOS,EQ,329.15,332.75,321.7,324.6,326.95,332.15,12200,4007559.55,16-APR-2019,456,INE845D01014
528,GANESHHOUC,EQ,69.95,70.8,67.95,68.2,68.5,69.8,56409,3897371.15,16-APR-2019,615,INE460C01014
529,GANGESSECU,EQ,44.3,44.3,44.3,44.3,44.3,47.0,34,1506.2,16-APR-2019,2,INE335W01016
530,GANGOTRI,BZ,1.2,1.3,1.2,1.3,1.3,1.25,20913,26791.15,16-APR-2019,31,INE670B01028
531,GARDENSILK,EQ,20.1,20.1,19.25,19.55,19.65,19.7,12002,235453.35,16-APR-2019,121,INE526A01016
532,GARFIBRES,EQ,1141.65,1150.0,1106.55,1143.6,1133.0,1144.35,12950,14687179.3,16-APR-2019,661,INE276A01018
533,GATI,EQ,86.1,91.15,86.05,87.8,87.85,85.2,4012107,355972645.55,16-APR-2019,34260,INE152B01027
534,GAYAHWS,EQ,0.85,0.9,0.85,0.9,0.85,0.9,19497,17376.95,16-APR-2019,28,INE287Z01012
535,GAYAPROJ,EQ,175.95,177.5,172.0,176.25,176.35,175.95,12727,2236177.2,16-APR-2019,535,INE336H01023
536,GDL,EQ,143.6,147.75,142.2,145.35,146.0,142.55,110691,16107721.6,16-APR-2019,4323,INE852F01015
537,GEECEE,EQ,124.0,125.8,121.1,121.55,121.9,123.5,1498,183253.65,16-APR-2019,74,INE916G01016
538,GENESYS,EQ,103.2,103.2,99.3,101.85,102.8,103.2,37132,3741789.2,16-APR-2019,667,INE727B01026
539,GENUSPAPER,EQ,7.2,7.55,7.1,7.2,7.25,7.2,52880,383913.45,16-APR-2019,157,INE949P01018
540,GENUSPOWER,EQ,29.0,29.4,29.0,29.05,29.05,28.95,90994,2649686.15,16-APR-2019,446,INE955D01029
541,GEOJITFSL,EQ,40.9,41.45,40.7,40.9,40.7,40.7,96188,3949679.05,16-APR-2019,362,INE007B01023
542,GEPIL,EQ,862.9,870.0,838.8,860.85,860.0,861.1,9131,7781371.9,16-APR-2019,969,INE878A01011
543,GESHIP,EQ,297.35,301.95,297.0,301.15,300.35,296.25,22220,6663283.1,16-APR-2019,1743,INE017A01032
544,GET&D,EQ,273.15,277.45,268.45,269.65,269.3,275.05,60741,16456638.5,16-APR-2019,2099,INE200A01026
545,GHCL,EQ,241.8,242.5,238.55,239.95,239.95,239.5,67174,16128438.85,16-APR-2019,1970,INE539A01019
546,GICHSGFIN,EQ,262.0,264.0,259.4,259.9,260.0,262.85,49027,12831945.65,16-APR-2019,1015,INE289B01019
547,GICRE,EQ,250.05,252.8,250.0,250.75,250.0,250.0,34252,8596604.25,16-APR-2019,1267,INE481Y01014
548,GILLANDERS,EQ,48.0,50.0,47.2,49.0,49.0,48.3,1884,91891.4,16-APR-2019,42,INE047B01011
549,GILLETTE,EQ,7837.6,7919.85,7761.15,7807.5,7800.0,7773.1,12272,96186782.15,16-APR-2019,3211,INE322A01010
550,GINNIFILA,EQ,13.75,13.85,13.55,13.65,13.75,13.7,19387,266096.3,16-APR-2019,278,INE424C01010
551,GIPCL,EQ,76.3,76.8,75.15,75.95,76.0,75.5,121110,9211002.75,16-APR-2019,1021,INE162A01010
552,GKWLIMITED,EQ,740.1,798.0,740.1,773.55,797.0,759.35,95,73032.1,16-APR-2019,25,INE528A01020
553,GLAXO,EQ,1300.0,1300.0,1295.1,1299.7,1297.0,1299.4,16904,21962637.65,16-APR-2019,1576,INE159A01016
554,GLENMARK,EQ,645.1,654.9,640.8,642.85,645.0,644.8,570877,368686887.7,16-APR-2019,19529,INE935A01035
555,GLFL,BE,1.65,1.65,1.65,1.65,1.65,1.65,499,823.35,16-APR-2019,1,INE540A01017
556,GLOBAL,SM,125.0,125.0,125.0,125.0,125.0,130.0,1000,125000.0,16-APR-2019,1,INE291W01011
557,GLOBALVECT,EQ,101.0,115.4,99.2,115.4,115.4,96.2,1123439,123030066.65,16-APR-2019,14172,INE792H01019
558,GLOBOFFS,EQ,11.35,11.6,11.1,11.45,11.35,11.5,10578,120996.6,16-APR-2019,65,INE446C01013
559,GLOBUSSPR,EQ,149.55,150.85,145.4,146.1,145.85,149.55,81688,12062911.95,16-APR-2019,1441,INE615I01010
560,GMBREW,EQ,587.9,587.95,570.0,578.6,577.5,583.25,22865,13309126.4,16-APR-2019,1365,INE075D01018
561,GMDCLTD,EQ,77.85,78.4,77.55,77.8,77.95,77.85,134229,10462707.95,16-APR-2019,2436,INE131A01031
562,GMMPFAUDLR,EQ,1234.0,1234.0,1212.0,1215.4,1212.0,1214.85,1269,1548709.7,16-APR-2019,216,INE541A01023
563,GMRINFRA,EQ,18.6,18.8,18.4,18.55,18.55,18.6,9689072,180048876.4,16-APR-2019,6541,INE776C01039
564,GNA,EQ,329.8,332.75,324.55,326.95,325.9,328.95,16149,5296392.35,16-APR-2019,750,INE934S01014
565,GNFC,EQ,330.6,330.65,323.1,324.35,324.3,328.9,177916,58033556.0,16-APR-2019,5171,INE113A01013
566,GOACARBON,EQ,489.95,508.0,489.6,492.55,492.6,486.05,195750,97200436.1,16-APR-2019,6027,INE426D01013
567,GOCLCORP,EQ,341.05,342.0,334.2,335.2,334.85,343.15,3990,1349362.85,16-APR-2019,100,INE077F01035
568,GODFRYPHLP,EQ,1204.0,1207.75,1181.05,1187.0,1188.0,1203.35,270773,323016194.9,16-APR-2019,9284,INE260B01028
569,GODREJAGRO,EQ,533.2,537.45,529.45,533.5,534.0,529.2,115813,61789973.6,16-APR-2019,4745,INE850D01014
570,GODREJCP,EQ,674.95,676.0,667.0,668.2,668.0,673.0,850682,570121296.05,16-APR-2019,29302,INE102D01028
571,GODREJIND,EQ,532.0,532.5,526.2,527.45,526.2,529.9,90434,47778797.75,16-APR-2019,2869,INE233A01035
572,GODREJPROP,EQ,957.0,957.0,935.1,942.7,938.5,957.2,364896,344334821.25,16-APR-2019,12087,INE484J01027
573,GOENKA,BZ,0.55,0.55,0.45,0.5,0.5,0.5,452373,216094.2,16-APR-2019,108,INE516K01024
574,GOKEX,EQ,90.2,91.05,88.4,89.65,89.9,88.95,55238,4947686.0,16-APR-2019,838,INE887G01027
575,GOKUL,EQ,7.45,8.35,7.45,8.1,8.2,7.85,15187,122809.9,16-APR-2019,58,INE020J01029
576,GOKULAGRO,EQ,12.4,12.4,11.5,11.7,11.6,12.1,9059,107328.9,16-APR-2019,82,INE314T01025
577,GOLDBEES,EQ,2815.0,2815.0,2798.5,2803.95,2805.0,2801.95,9039,25355851.7,16-APR-2019,929,INF732E01102
578,GOLDENTOBC,EQ,42.55,45.3,42.55,43.7,43.15,44.5,2458,107443.6,16-APR-2019,33,INE973A01010
579,GOLDIAM,EQ,75.3,75.95,72.95,73.8,73.95,75.45,29157,2158080.05,16-APR-2019,567,INE025B01017
580,GOLDSHARE,EQ,2831.0,2841.0,2826.5,2833.8,2831.0,2841.6,155,439218.85,16-APR-2019,36,INF789F01059
581,GOLDTECH,EQ,13.35,14.0,13.0,13.8,13.9,13.05,11385,154643.55,16-APR-2019,128,INE805A01014
582,GOODLUCK,EQ,65.7,66.55,65.2,65.5,65.5,65.6,7121,470188.75,16-APR-2019,138,INE127I01024
583,GPIL,EQ,239.8,245.55,237.0,237.9,237.75,238.05,53951,12955117.5,16-APR-2019,1614,INE177H01013
584,GPPL,EQ,99.0,100.05,96.6,97.8,97.7,99.0,82371,8061855.05,16-APR-2019,1155,INE517F01014
585,GPTINFRA,EQ,64.4,64.45,61.5,62.5,62.1,62.9,7394,468788.55,16-APR-2019,58,INE390G01014
586,GRANULES,EQ,114.4,114.8,113.3,113.95,114.1,114.1,367684,41920564.7,16-APR-2019,2482,INE101D01020
587,GRAPHITE,EQ,472.75,478.7,467.15,471.6,471.1,470.75,1274913,603357002.6,16-APR-2019,32556,INE371A01025
588,GRASIM,EQ,869.9,885.0,866.05,883.55,884.9,866.0,1633282,1434703800.15,16-APR-2019,62825,INE047A01021
589,GRAVITA,EQ,84.65,90.9,83.95,87.45,87.2,84.0,183631,16162281.05,16-APR-2019,1892,INE024L01027
590,GREAVESCOT,EQ,144.9,149.4,144.0,148.7,149.0,143.9,243189,35801351.0,16-APR-2019,6478,INE224A01026
591,GREENLAM,EQ,993.95,1016.0,986.1,999.85,995.1,993.25,5836,5879153.5,16-APR-2019,811,INE544R01013
592,GREENPLY,EQ,171.95,171.95,169.0,170.7,170.0,171.05,43446,7403318.45,16-APR-2019,1710,INE461C01038
593,GREENPOWER,BE,3.55,3.6,3.4,3.5,3.5,3.55,59330,203925.85,16-APR-2019,75,INE999K01014
594,GRINDWELL,EQ,599.05,604.7,595.0,596.75,596.8,599.05,2873,1720717.4,16-APR-2019,266,INE536A01023
595,GROBTEA,EQ,412.4,424.8,405.4,410.0,410.0,412.0,177,72610.15,16-APR-2019,26,INE646C01018
596,GRPLTD,EQ,1057.15,1063.9,1025.0,1063.5,1063.9,1057.15,695,718647.0,16-APR-2019,52,INE137I01015
597,GRSE,EQ,100.1,104.0,100.1,101.8,101.95,101.9,11098,1127119.0,16-APR-2019,217,INE382Z01011
598,GRUH,EQ,280.6,286.0,279.7,283.3,285.6,280.6,690687,194561443.2,16-APR-2019,13865,INE580B01029
599,GSCLCEMENT,EQ,22.0,22.35,21.55,21.65,21.6,22.0,50850,1107064.95,16-APR-2019,277,INE542A01039
600,GSFC,EQ,107.8,108.0,106.55,106.75,107.15,107.15,996600,106730539.2,16-APR-2019,6386,INE026A01025
601,GSKCONS,EQ,7202.0,7266.7,7180.0,7206.75,7210.0,7202.95,16400,118628521.2,16-APR-2019,4150,INE264A01014
602,GSPL,EQ,184.45,189.9,184.45,189.1,188.7,184.45,275626,51730465.0,16-APR-2019,5207,INE246F01010
603,GSS,EQ,126.15,130.0,124.2,125.1,124.55,125.15,89852,11410650.95,16-APR-2019,1457,INE871H01011
604,GTL,EQ,4.65,4.75,4.55,4.6,4.6,4.65,48324,224671.85,16-APR-2019,87,INE043A01012
605,GTLINFRA,EQ,1.0,1.0,0.9,0.95,0.95,0.95,3142242,2967182.5,16-APR-2019,633,INE221H01019
606,GTNIND,EQ,9.8,9.8,9.65,9.65,9.65,9.5,50,483.4,16-APR-2019,7,INE537A01013
607,GTNTEX,BE,11.65,12.0,11.65,12.0,12.0,11.55,497,5791.8,16-APR-2019,4,INE302H01017
608,GTPL,EQ,69.8,71.0,68.95,69.65,69.5,69.9,18246,1274836.65,16-APR-2019,688,INE869I01013
609,GUFICBIO,EQ,91.8,93.95,89.0,90.35,90.2,90.25,239273,22067293.05,16-APR-2019,2128,INE742B01025
610,GUJALKALI,EQ,495.05,500.6,491.05,499.75,498.0,494.25,72756,36238630.9,16-APR-2019,3484,INE186A01019
611,GUJAPOLLO,EQ,162.85,162.85,157.0,157.05,157.0,161.35,530,84094.3,16-APR-2019,55,INE826C01016
612,GUJFLUORO,EQ,1068.25,1068.3,1053.3,1059.05,1055.0,1059.75,35936,38135778.9,16-APR-2019,2059,INE538A01037
613,GUJGASLTD,EQ,158.5,161.85,158.0,160.85,160.95,157.85,252160,40424994.9,16-APR-2019,6513,INE844O01030
614,GULFOILLUB,EQ,885.0,896.9,866.3,880.05,880.0,895.95,11900,10438165.35,16-APR-2019,1023,INE635Q01029
615,GULFPETRO,EQ,74.8,74.8,73.05,73.75,73.05,75.05,7822,579955.5,16-APR-2019,207,INE586G01017
616,GULPOLY,EQ,55.1,56.95,53.0,54.5,54.7,54.3,22935,1237058.35,16-APR-2019,307,INE255D01024
617,GVKPIL,EQ,7.55,7.9,7.45,7.5,7.55,7.45,3142096,24005239.5,16-APR-2019,2273,INE251H01024
618,H1190M36RG,MF,12.13,12.25,12.0,12.23,12.25,12.13,64309,780827.01,16-APR-2019,34,INF179KB1PA4
619,HAL,EQ,708.5,712.25,707.0,708.4,709.95,707.5,5369,3810341.3,16-APR-2019,696,INE066F01012
620,HARITASEAT,EQ,465.2,477.9,452.35,464.6,474.0,462.65,8766,4087779.95,16-APR-2019,388,INE939D01015
621,HARRMALAYA,EQ,73.0,73.5,71.05,72.25,71.7,71.85,43576,3160748.15,16-APR-2019,888,INE544A01019
622,HATHWAY,EQ,28.75,29.9,27.5,29.35,29.0,29.3,506010,14747070.2,16-APR-2019,5622,INE982F01036
623,HATSUN,E1,630.0,630.0,580.0,591.0,591.0,560.05,167,97108.0,16-APR-2019,5,IN9473B01017
624,HATSUN,EQ,751.65,755.0,731.05,733.0,734.0,756.1,8762,6492750.95,16-APR-2019,764,INE473B01035
625,HAVELLS,EQ,756.0,760.25,751.35,758.15,757.8,751.85,1088041,822998300.4,16-APR-2019,23923,INE176B01034
626,HAVISHA,BE,1.0,1.05,1.0,1.0,1.0,1.0,52000,52350.0,16-APR-2019,15,INE293B01029
627,HBLPOWER,EQ,25.3,26.1,25.3,25.65,25.55,25.8,83888,2162265.0,16-APR-2019,420,INE292B01021
628,HBSL,EQ,8.7,8.7,8.3,8.7,8.7,8.7,119,995.3,16-APR-2019,4,INE550B01022
629,HCC,EQ,14.45,14.6,14.4,14.5,14.5,14.35,4464367,64743646.65,16-APR-2019,2408,INE549A01026
630,HCG,EQ,206.45,206.5,201.6,205.15,205.6,203.6,4961,1013816.05,16-APR-2019,551,INE075I01017
631,HCL-INSYS,EQ,18.55,18.6,18.05,18.25,18.35,18.35,372816,6808463.1,16-APR-2019,1205,INE236A01020
632,HCLTECH,EQ,1109.5,1116.25,1102.35,1107.05,1103.0,1103.25,1200591,1330850933.0,16-APR-2019,55163,INE860A01027
633,HDFC,EQ,2019.7,2034.3,2016.1,2026.7,2027.2,2014.25,2000314,4052235623.05,16-APR-2019,166866,INE001A01036
634,HDFCAMC,EQ,1585.1,1587.0,1576.2,1580.3,1580.0,1582.4,35927,56818414.35,16-APR-2019,4628,INE127D01025
635,HDFCBANK,EQ,2290.95,2309.9,2280.3,2305.05,2307.0,2288.8,2068444,4753214286.65,16-APR-2019,93271,INE040A01026
636,HDFCLIFE,EQ,407.1,412.65,403.75,408.55,407.0,405.45,2172703,888667574.65,16-APR-2019,64947,INE795G01014
637,HDFCMFGETF,EQ,2878.0,2893.95,2872.5,2876.45,2875.4,2886.35,803,2314926.3,16-APR-2019,100,INF179K01CN1
638,HDFCNIFETF,EQ,1219.0,1225.8,1217.46,1220.25,1221.24,1215.0,4754,5794480.4,16-APR-2019,38,INF179KB1KP3
639,HDFCSENETF,EQ,4042.0,4098.7,4042.0,4098.0,4098.0,4044.0,69,280208.71,16-APR-2019,10,INF179KB1KQ1
640,HDIL,EQ,26.75,26.85,26.15,26.25,26.25,26.65,1404845,37125450.75,16-APR-2019,2704,INE191I01012
641,HEG,EQ,2115.0,2134.4,2078.65,2087.8,2085.5,2108.05,209707,440918407.4,16-APR-2019,16574,INE545A01016
642,HEIDELBERG,EQ,181.45,182.95,178.05,179.55,179.5,180.55,114094,20639528.4,16-APR-2019,3770,INE578A01017
643,HEOF1126RG,MF,10.05,10.05,10.05,10.05,10.05,9.91,7840,78792.0,16-APR-2019,3,INF179KB1T82
644,HERCULES,EQ,122.75,124.45,121.5,122.65,122.25,122.75,45103,5545206.85,16-APR-2019,853,INE688E01024
645,HERITGFOOD,EQ,509.6,520.0,488.55,500.4,500.0,507.95,42895,21391973.8,16-APR-2019,3217,INE978A01027
646,HEROMOTOCO,EQ,2723.75,2749.9,2715.0,2739.65,2740.55,2700.7,741047,2027068616.55,16-APR-2019,36378,INE158A01026
647,HESTERBIO,EQ,1460.0,1480.0,1435.0,1462.2,1479.0,1454.8,1631,2371310.25,16-APR-2019,277,INE782E01017
648,HEXATRADEX,BE,20.5,20.9,20.0,20.0,20.0,20.0,20874,419111.5,16-APR-2019,31,INE750M01017
649,HEXAWARE,EQ,350.0,351.25,343.45,344.5,345.2,349.1,698260,241743784.75,16-APR-2019,13091,INE093A01033
650,HFCL,EQ,23.45,23.75,23.3,23.4,23.4,23.6,1600810,37530760.25,16-APR-2019,2167,INE548A01028
651,HGINFRA,EQ,265.0,269.45,260.5,264.6,260.5,264.9,6550,1740308.55,16-APR-2019,364,INE926X01010
652,HGS,EQ,659.95,660.0,645.25,657.95,659.45,653.15,1929,1268746.95,16-APR-2019,232,INE170I01016
653,HHOF1140RG,MF,8.33,8.5,8.33,8.5,8.5,8.57,9000,75200.0,16-APR-2019,4,INF179KB1W87
654,HIGHGROUND,EQ,6.95,7.15,6.8,6.95,7.1,6.95,11855,82030.9,16-APR-2019,77,INE361M01021
655,HIKAL,EQ,184.9,187.7,182.1,182.85,182.75,183.75,272740,50336186.0,16-APR-2019,4368,INE475B01022
656,HIL,EQ,1864.0,1890.0,1839.9,1855.25,1865.0,1846.75,7307,13615979.9,16-APR-2019,1051,INE557A01011
657,HILTON,BE,17.65,19.0,17.65,18.0,18.25,18.45,3854,69598.6,16-APR-2019,29,INE788H01017
658,HIMATSEIDE,EQ,227.45,233.95,227.0,231.0,230.0,226.25,234784,54312843.55,16-APR-2019,4113,INE049A01027
659,HINDALCO,EQ,214.0,217.9,213.15,214.95,214.95,212.75,6750812,1459024732.65,16-APR-2019,78996,INE038A01020
660,HINDCOMPOS,EQ,219.95,223.0,219.0,219.65,219.15,217.65,562,123745.85,16-APR-2019,39,INE310C01029
661,HINDCOPPER,EQ,50.5,51.0,50.0,50.1,50.1,50.3,667394,33636676.0,16-APR-2019,2869,INE531E01026
662,HINDMOTORS,BE,7.25,7.55,7.2,7.3,7.45,7.4,42591,312418.1,16-APR-2019,82,INE253A01025
663,HINDNATGLS,EQ,82.9,83.0,81.0,83.0,83.0,82.0,914,75247.85,16-APR-2019,36,INE952A01022
664,HINDOILEXP,EQ,127.05,128.8,125.3,127.25,127.0,126.4,208099,26429672.8,16-APR-2019,1803,INE345A01011
665,HINDPETRO,EQ,260.1,265.4,260.1,264.65,263.9,257.1,5886950,1548065762.65,16-APR-2019,82924,INE094A01015
666,HINDSYNTEX,BZ,3.5,3.5,3.5,3.5,3.5,3.65,352,1232.0,16-APR-2019,4,INE155B01012
667,HINDUJAVEN,EQ,398.0,398.0,390.45,391.75,391.2,393.6,625,245907.2,16-APR-2019,114,INE353A01023
668,HINDUNILVR,EQ,1726.0,1742.0,1716.15,1738.55,1739.75,1722.05,1625738,2822532135.9,16-APR-2019,92977,INE030A01027
669,HINDZINC,EQ,283.05,286.5,281.1,282.6,284.25,284.45,559573,158510589.65,16-APR-2019,5282,INE267A01025
670,HIRECT,EQ,132.25,138.5,132.2,135.1,136.0,131.95,75922,10291176.1,16-APR-2019,694,INE835D01023
671,HISARMETAL,EQ,45.0,46.95,45.0,45.5,45.5,46.1,6900,318089.6,16-APR-2019,46,INE598C01011
672,HITECH,EQ,282.7,283.0,275.0,278.3,276.0,278.5,7690,2146307.6,16-APR-2019,175,INE106T01017
673,HITECHCORP,EQ,101.95,105.0,101.95,104.75,102.2,101.7,1025,105828.35,16-APR-2019,28,INE120D01012
674,HITECHGEAR,EQ,284.1,289.0,282.5,287.0,289.0,282.9,989,283230.2,16-APR-2019,87,INE127B01011
675,HMT,BZ,18.75,19.5,18.6,19.0,19.0,18.6,5206,100640.75,16-APR-2019,33,INE262A01018
676,HMVL,EQ,111.25,113.55,111.05,113.35,112.75,112.3,7949,892367.3,16-APR-2019,521,INE871K01015
677,HNGSNGBEES,EQ,3228.97,3239.64,3181.0,3204.34,3181.0,3160.0,24,77243.38,16-APR-2019,16,INF732E01227
678,HONAUT,EQ,23993.7,23993.75,23700.0,23749.75,23790.1,23852.3,200,4763595.9,16-APR-2019,149,INE671A01010
679,HONDAPOWER,EQ,1128.0,1128.0,1108.05,1114.05,1112.0,1113.4,1057,1177051.6,16-APR-2019,230,INE634A01018
680,HOTELEELA,EQ,10.65,10.9,10.45,10.6,10.7,10.6,543563,5796007.75,16-APR-2019,786,INE102A01024
681,HOTELRUGBY,BE,1.45,1.45,1.4,1.4,1.4,1.45,501,726.4,16-APR-2019,2,INE275F01019
682,HOVS,EQ,155.8,155.8,145.65,149.15,150.0,154.45,39032,5907261.0,16-APR-2019,1490,INE596H01014
683,HPL,EQ,62.65,68.7,61.2,66.7,67.0,62.95,594957,39457675.1,16-APR-2019,5180,INE495S01016
684,HSCL,EQ,119.75,119.8,116.5,116.8,116.5,118.8,221073,25936002.0,16-APR-2019,2494,INE019C01026
685,HSIL,EQ,277.4,279.5,270.75,271.9,271.3,274.8,115991,31765228.3,16-APR-2019,2743,INE415A01038
686,HTMEDIA,BE,40.55,41.2,40.05,40.75,40.8,40.55,19931,809379.8,16-APR-2019,138,INE501G01024
687,HUBTOWN,EQ,34.9,35.0,34.0,34.4,34.3,34.4,32316,1114824.4,16-APR-2019,425,INE703H01016
688,HUDCO,EQ,45.0,45.25,44.6,44.7,44.7,44.9,477951,21434412.2,16-APR-2019,2363,INE031A01017
689,HUDCO,N2,1157.95,1157.95,1157.95,1157.95,1157.95,1140.1,20,23159.0,16-APR-2019,1,INE031A07840
690,HUDCO,N3,1059.0,1063.0,1058.99,1063.0,1063.0,1058.0,1173,1243578.5,16-APR-2019,14,INE031A07832
691,HUDCO,N4,1040.27,1045.0,1040.27,1044.5,1045.0,1042.45,425,443016.75,16-APR-2019,4,INE031A07857
692,HUDCO,N7,1047.6,1052.0,1047.0,1052.0,1052.0,1048.0,2200,2305520.0,16-APR-2019,5,INE031A07881
693,HUDCO,N8,1112.0,1114.5,1111.01,1114.5,1114.5,1115.5,3131,3486461.55,16-APR-2019,28,INE031A07AO5
694,HUDCO,N9,1124.0,1124.0,1124.0,1124.0,1124.0,1126.01,50,56200.0,16-APR-2019,1,INE031A07AT4
