,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
965,L&TFH,EQ,140.25,140.8,136.6,137.05,137.25,139.6,7676575,1061244909.5,25-APR-2019,38999,INE498L01015
966,L&TFINANCE,N4,1012.0,1013.99,1012.0,1013.85,1013.9,1013.36,96,97212.2,25-APR-2019,8,INE523E07459
967,L&TFINANCE,N8,1020.01,1020.01,1020.01,1020.01,1020.01,1022.0,50,51000.5,25-APR-2019,1,INE027E07899
968,L&TFINANCE,NC,1030.0,1030.0,1020.01,1020.01,1020.01,1030.0,125,128500.25,25-APR-2019,3,INE027E07931
969,L&TFINANCE,NG,1032.0,1032.0,1032.0,1032.0,1032.0,1032.01,4,4128.0,25-APR-2019,1,INE027E07972
970,L&TFINANCE,NK,1007.0,1009.0,1005.25,1005.25,1005.25,1008.0,632,636284.75,25-APR-2019,12,INE027E07AB2
971,L&TFINANCE,NO,1008.0,1010.55,1007.0,1010.19,1010.0,1006.89,1189,1200594.75,25-APR-2019,25,INE027E07AF3
972,L&TFINANCE,NS,1114.0,1114.0,1114.0,1114.0,1114.0,1000.0,6,6684.0,25-APR-2019,1,INE027E07AJ5
973,L&TFINANCE,NU,1002.35,1002.75,1002.01,1002.3,1002.3,1001.99,2470,2475851.02,25-APR-2019,20,INE027E07AL1
974,L&TFINANCE,NW,1021.99,1022.0,1021.99,1021.99,1021.99,1006.01,318,324992.87,25-APR-2019,5,INE027E07AN7
975,L&TINFRA,N1,1000.25,1000.25,1000.25,1000.25,1000.25,1000.0,1,1000.25,25-APR-2019,1,INE691I07166
976,L&TINFRA,N2,1810.0,1811.05,1810.0,1811.05,1811.05,1810.2,90,162958.0,25-APR-2019,6,INE691I07174
977,L&TINFRA,N3,994.15,994.15,994.15,994.15,994.15,994.12,20,19883.0,25-APR-2019,1,INE691I07182
978,L&TINFRA,N4,1768.01,1770.0,1768.01,1769.0,1769.0,1768.0,210,371500.9,25-APR-2019,7,INE691I07190
979,L&TINFRA,N5,986.1,987.0,986.1,987.0,987.0,986.1,58,57228.0,25-APR-2019,4,INE691I07224
980,L&TINFRA,N6,1851.11,1860.0,1851.11,1852.55,1852.55,1852.5,146,270483.55,25-APR-2019,15,INE691I07232
981,LAGNAM,SM,15.8,15.8,15.8,15.8,15.8,15.2,3000,47400.0,25-APR-2019,1,INE548Z01017
982,LAKPRE,BZ,11.6,11.6,11.6,11.6,11.6,11.8,75,870.0,25-APR-2019,3,INE651C01018
983,LAKSHVILAS,EQ,79.1,81.0,78.45,78.8,78.85,79.55,1334546,105908853.7,25-APR-2019,3652,INE694C01018
984,LALPATHLAB,EQ,1070.0,1073.0,1055.0,1063.25,1057.2,1069.75,7704,8185801.65,25-APR-2019,1875,INE600L01024
985,LAMBODHARA,EQ,44.75,45.4,44.25,44.4,44.3,44.6,10923,489594.25,25-APR-2019,142,INE112F01022
986,LAOPALA,EQ,205.6,208.7,204.65,207.5,207.95,205.25,15845,3269338.9,25-APR-2019,1242,INE059D01020
987,LASA,EQ,23.0,25.4,23.0,25.15,25.0,23.15,74696,1849195.25,25-APR-2019,430,INE670X01014
988,LAURUSLABS,EQ,388.25,390.0,386.5,387.9,388.25,389.6,45969,17835164.85,25-APR-2019,4904,INE947Q01010
989,LAXMIMACH,EQ,5961.75,5998.7,5875.0,5901.55,5885.95,5922.65,925,5473031.8,25-APR-2019,457,INE269B01029
990,LEEL,EQ,17.1,17.75,17.1,17.55,17.7,17.1,98229,1712358.0,25-APR-2019,392,INE245C01019
991,LEMONTREE,EQ,75.1,75.55,73.05,74.25,74.0,74.6,736409,54985722.3,25-APR-2019,8892,INE970X01018
992,LEXUS,SM,24.4,25.5,24.4,24.4,24.4,25.65,10000,246200.0,25-APR-2019,10,INE500X01013
993,LFIC,BE,74.2,74.5,74.2,74.5,74.5,74.0,41,3054.2,25-APR-2019,2,INE850E01012
994,LGBBROSLTD,EQ,393.1,393.1,380.0,382.9,381.35,393.45,5692,2182866.9,25-APR-2019,467,INE337A01034
995,LGBFORGE,BE,3.8,3.85,3.8,3.8,3.8,3.8,3520,13376.5,25-APR-2019,10,INE201J01017
996,LIBAS,SM,52.25,53.5,52.25,53.5,53.5,55.0,54000,2873250.0,25-APR-2019,14,INE908V01012
997,LIBERTSHOE,EQ,140.5,141.8,139.5,139.7,139.9,140.55,36481,5116418.5,25-APR-2019,676,INE557B01019
998,LICHSGFIN,EQ,503.9,505.9,491.15,492.55,493.6,501.45,1573523,781446432.65,25-APR-2019,39488,INE115A01026
999,LICNETFGSC,EQ,17.28,18.0,17.27,17.34,17.27,17.65,1980,35531.01,25-APR-2019,11,INF767K01MV5
1000,LICNETFN50,EQ,122.0,123.05,122.0,122.0,122.0,120.8,6,735.15,25-APR-2019,5,INF767K01OS7
1001,LICNETFSEN,EQ,406.95,418.0,406.95,417.99,418.0,398.01,35,14353.7,25-APR-2019,6,INF767K01OT5
1002,LICNFNHGP,EQ,121.25,121.75,121.25,121.75,121.75,120.9,34,4135.0,25-APR-2019,2,INF767K01PC8
1003,LINCOLN,EQ,187.1,192.0,186.1,188.4,188.6,187.55,8280,1554389.75,25-APR-2019,288,INE405C01035
1004,LINCPEN,BE,250.6,250.6,238.15,240.65,241.5,250.65,570,137645.2,25-APR-2019,19,INE802B01019
1005,LINDEINDIA,EQ,496.45,499.0,490.0,492.75,495.9,490.75,13794,6818266.9,25-APR-2019,977,INE473A01011
1006,LIQUIDBEES,EQ,999.99,1000.01,999.99,999.99,1000.0,1000.0,629669,629668573.16,25-APR-2019,2939,INF732E01037
1007,LIQUIDETF,EQ,999.99,1000.01,999.99,999.99,999.99,999.99,8772,8772015.42,25-APR-2019,145,INF740KA1EU7
1008,LOKESHMACH,EQ,44.25,44.8,43.1,43.75,44.0,43.3,2239,97634.8,25-APR-2019,81,INE397H01017
1009,LOTUSEYE,EQ,20.5,21.65,20.2,21.0,21.0,20.7,2239,46417.15,25-APR-2019,24,INE947I01017
1010,LOVABLE,EQ,101.0,101.0,99.2,100.3,100.5,100.1,8746,874392.5,25-APR-2019,321,INE597L01014
1011,LPDC,EQ,6.9,7.15,5.85,5.85,5.85,6.5,980952,6424336.3,25-APR-2019,1483,INE197J01017
1012,LSIL,EQ,0.7,0.7,0.6,0.6,0.65,0.7,11556117,7237460.3,25-APR-2019,1550,INE093R01011
1013,LT,EQ,1366.85,1380.55,1352.15,1355.15,1357.9,1360.65,2886022,3943602656.35,25-APR-2019,74659,INE018A01030
1014,LTI,EQ,1703.9,1717.0,1690.05,1710.75,1709.4,1698.4,157556,269231080.05,25-APR-2019,25033,INE214T01019
1015,LTTS,EQ,1699.75,1720.0,1687.55,1711.5,1720.0,1695.25,120236,204710790.4,25-APR-2019,5950,INE010V01017
1016,LUMAXIND,EQ,1758.6,1766.1,1720.0,1724.25,1720.0,1751.15,1200,2085674.4,25-APR-2019,302,INE162B01018
1017,LUMAXTECH,EQ,135.05,135.25,130.0,131.05,131.15,134.65,37785,5008121.2,25-APR-2019,830,INE872H01027
1018,LUPIN,EQ,860.0,874.9,853.1,869.2,873.1,864.25,2087687,1807511997.4,25-APR-2019,51728,INE326A01037
1019,LUXIND,EQ,1374.0,1388.0,1357.55,1375.9,1370.0,1379.65,40968,56213701.35,25-APR-2019,1548,INE150G01020
1020,LYKALABS,BE,28.5,30.25,28.5,28.75,28.5,29.15,4466,129080.55,25-APR-2019,38,INE933A01014
1021,LYPSAGEMS,EQ,6.8,7.3,6.8,7.0,6.95,7.0,13996,98376.8,25-APR-2019,94,INE142K01011
1022,M&M,EQ,671.8,673.0,664.0,665.15,665.0,668.15,3169504,2109735260.95,25-APR-2019,94312,INE101A01026
1023,M&MFIN,EQ,440.0,440.0,412.7,416.4,415.9,433.35,9508924,4017125278.6,25-APR-2019,100951,INE774D01024
1024,M&MFIN,N2,1060.0,1060.0,1060.0,1060.0,1060.0,1060.0,1,1060.0,25-APR-2019,1,INE774D08MA6
1025,M100,EQ,18.98,18.98,18.52,18.57,18.64,18.63,16342,304541.01,25-APR-2019,102,INF247L01023
1026,M50,EQ,114.84,114.84,112.62,112.66,112.63,114.74,515,58757.15,25-APR-2019,26,INF247L01536
1027,MAANALU,EQ,89.5,89.5,86.65,87.45,88.4,87.8,1929,169410.35,25-APR-2019,50,INE215I01019
1028,MACPOWER,SM,144.0,144.0,144.0,144.0,144.0,149.95,1000,144000.0,25-APR-2019,1,INE155Z01011
1029,MADHAV,EQ,40.6,42.45,40.6,41.2,40.6,41.2,56,2328.6,25-APR-2019,10,INE925C01016
1030,MADHUCON,EQ,7.7,7.9,7.5,7.5,7.5,7.8,33798,258166.1,25-APR-2019,92,INE378D01032
1031,MADRASFERT,EQ,21.25,21.45,21.0,21.05,21.2,21.45,51185,1086942.2,25-APR-2019,178,INE414A01015
1032,MAGADSUGAR,EQ,111.0,117.35,111.0,114.0,114.0,111.35,19042,2179535.45,25-APR-2019,258,INE347W01011
1033,MAGMA,EQ,126.5,126.5,121.45,122.05,121.5,125.5,70114,8644207.75,25-APR-2019,1339,INE511C01022
1034,MAGNUM,EQ,4.85,4.95,4.75,4.9,4.95,4.85,25509,122681.5,25-APR-2019,72,INE387I01016
1035,MAHABANK,EQ,18.0,19.4,17.8,18.65,18.85,18.0,6209468,115710197.95,25-APR-2019,9893,INE457A01014
1036,MAHAPEXLTD,BE,106.05,112.95,105.6,106.2,106.25,111.1,2879,305540.5,25-APR-2019,78,INE843B01013
1037,MAHASTEEL,EQ,162.7,163.4,160.25,161.7,162.1,160.3,23585,3811790.1,25-APR-2019,102,INE451L01014
1038,MAHESHWARI,EQ,251.0,251.0,235.0,245.5,245.45,237.15,55761,13435447.45,25-APR-2019,703,INE263W01010
1039,MAHINDCIE,EQ,227.5,230.1,225.1,226.35,225.1,226.15,73208,16695502.5,25-APR-2019,1586,INE536H01010
1040,MAHLIFE,EQ,382.75,383.8,376.95,380.05,380.0,380.75,56443,21478617.1,25-APR-2019,1569,INE813A01018
1041,MAHLOG,EQ,537.85,544.4,525.0,531.9,529.75,538.1,7850,4203636.8,25-APR-2019,1880,INE766P01016
1042,MAHSCOOTER,EQ,3919.0,3948.1,3831.0,3849.3,3831.5,3910.15,4807,18714608.2,25-APR-2019,550,INE288A01013
1043,MAHSEAMLES,EQ,477.95,477.95,470.55,472.2,471.05,471.75,29385,13956190.05,25-APR-2019,2584,INE271B01025
1044,MAITHANALL,EQ,545.0,545.0,533.95,535.95,534.1,535.0,15285,8249821.95,25-APR-2019,555,INE683C01011
1045,MAJESCO,EQ,498.05,523.0,496.0,516.8,519.0,500.5,76488,39425317.55,25-APR-2019,3296,INE898S01029
1046,MALUPAPER,EQ,24.7,24.7,23.5,24.5,24.5,24.45,4842,116313.65,25-APR-2019,68,INE383H01017
1047,MAN50ETF,EQ,117.5,117.5,117.5,117.5,117.5,116.75,30,3525.0,25-APR-2019,1,INF769K01EG9
1048,MANAKALUCO,EQ,7.0,7.0,6.9,6.95,6.9,6.95,1022,7096.75,25-APR-2019,12,INE859Q01017
1049,MANAKCOAT,EQ,5.85,5.85,5.5,5.7,5.7,5.7,1563,8948.85,25-APR-2019,13,INE830Q01018
1050,MANAKSIA,EQ,38.45,38.45,37.45,37.8,37.75,37.55,2044,77573.8,25-APR-2019,37,INE015D01022
1051,MANAKSTEEL,EQ,20.25,20.35,18.35,18.95,19.75,19.65,16417,316151.75,25-APR-2019,117,INE824Q01011
1052,MANALIPETC,EQ,27.0,27.15,26.55,26.8,26.95,26.95,107238,2874536.7,25-APR-2019,370,INE201A01024
1053,MANAPPURAM,EQ,119.85,121.6,119.2,119.8,120.2,119.25,2231872,268863940.35,25-APR-2019,11143,INE522D01027
1054,MANGALAM,BE,56.8,56.8,54.1,55.7,55.7,54.7,7190,401426.45,25-APR-2019,72,INE584F01014
1055,MANGCHEFER,EQ,41.9,42.0,41.0,41.05,41.05,41.95,7308,302850.1,25-APR-2019,165,INE558B01017
1056,MANGLMCEM,EQ,271.05,284.0,271.0,276.0,278.0,270.35,78467,21862574.7,25-APR-2019,1373,INE347A01017
1057,MANGTIMBER,EQ,15.65,15.75,15.35,15.4,15.5,15.7,19337,300085.25,25-APR-2019,170,INE805B01012
1058,MANINDS,EQ,69.05,69.75,68.3,68.7,68.85,69.0,63663,4385623.55,25-APR-2019,371,INE993A01026
1059,MANINFRA,EQ,37.75,37.75,36.5,36.8,36.5,37.25,50969,1896180.9,25-APR-2019,313,INE949H01023
1060,MANPASAND,EQ,115.1,118.0,114.0,114.9,115.5,115.0,278635,32388264.65,25-APR-2019,3058,INE122R01018
1061,MANUGRAPH,EQ,26.25,26.4,25.7,26.05,25.85,25.75,803,20954.85,25-APR-2019,40,INE867A01022
1062,MARALOVER,EQ,25.7,26.05,25.45,26.0,26.0,26.2,2341,60618.5,25-APR-2019,28,INE882A01013
1063,MARATHON,EQ,127.95,129.4,124.25,125.35,125.5,125.7,8230,1040696.9,25-APR-2019,202,INE182D01020
1064,MARICO,EQ,364.0,364.85,355.5,356.45,356.0,362.9,2450422,878068448.05,25-APR-2019,26561,INE196A01026
1065,MARINE,SM,104.0,104.7,101.0,101.25,101.0,101.9,12000,1233900.0,25-APR-2019,6,INE01JE01010
1066,MARKSANS,EQ,24.4,24.5,24.0,24.15,24.15,24.25,471405,11447336.0,25-APR-2019,1361,INE750C01026
1067,MARUTI,EQ,7014.75,7144.95,6865.0,6905.25,6880.0,7016.7,3075510,21421400565.2,25-APR-2019,275395,INE585B01010
1068,MASFIN,EQ,599.95,600.05,594.45,599.65,600.0,599.85,5500,3298079.9,25-APR-2019,249,INE348L01012
1069,MASKINVEST,BE,38.3,38.3,38.3,38.3,38.3,36.5,9,344.7,25-APR-2019,3,INE885F01015
1070,MASTEK,EQ,471.9,472.75,460.0,461.95,463.0,470.6,56656,26377785.6,25-APR-2019,2071,INE759A01021
1071,MATRIMONY,EQ,623.0,635.65,623.0,630.55,632.0,632.0,782,491885.25,25-APR-2019,153,INE866R01028
1072,MAWANASUG,EQ,43.65,46.95,43.55,45.9,46.2,43.65,336004,15388092.05,25-APR-2019,1736,INE636A01039
1073,MAXINDIA,EQ,68.7,69.45,67.9,69.1,69.0,68.85,394458,27260438.95,25-APR-2019,4600,INE153U01017
1074,MAXVIL,EQ,43.35,44.7,43.35,44.5,44.7,44.05,25817,1139335.85,25-APR-2019,222,INE154U01015
1075,MAYURUNIQ,EQ,340.1,347.45,338.15,340.0,338.8,341.0,11906,4072499.55,25-APR-2019,850,INE040D01038
1076,MAZDA,EQ,407.15,410.2,400.45,406.3,405.0,403.3,1889,770321.35,25-APR-2019,148,INE885E01034
1077,MBECL,BE,6.1,6.5,6.1,6.4,6.35,6.4,8605,53543.3,25-APR-2019,23,INE748A01016
1078,MBLINFRA,EQ,13.2,13.25,12.9,12.95,12.95,13.1,15334,199599.95,25-APR-2019,67,INE912H01013
1079,MCDHOLDING,EQ,23.5,23.65,22.9,23.35,23.6,23.45,1777,41195.55,25-APR-2019,33,INE836H01014
1080,MCDOWELL-N,EQ,554.5,556.8,544.8,547.65,548.8,555.0,1177111,648601493.95,25-APR-2019,44778,INE854D01024
1081,MCL,SM,325.75,325.75,311.6,312.2,312.0,328.0,7200,2269980.0,25-APR-2019,6,INE813V01014
1082,MCLEODRUSS,EQ,80.05,81.55,77.1,77.6,77.7,81.3,195882,15453390.6,25-APR-2019,2655,INE942G01012
1083,MCX,EQ,782.5,805.9,782.25,800.8,800.8,784.45,569934,455716870.25,25-APR-2019,12269,INE745G01035
1084,MEGASOFT,EQ,6.5,6.7,6.3,6.4,6.4,6.3,2995,19443.9,25-APR-2019,20,INE933B01012
1085,MEGH,EQ,64.15,65.4,63.2,63.75,63.8,65.0,490123,31568436.9,25-APR-2019,4323,INE974H01013
1086,MENONBE,EQ,81.8,81.8,80.1,80.45,80.7,80.75,9959,804184.4,25-APR-2019,290,INE071D01033
1087,MEP,EQ,41.4,41.4,40.0,40.15,40.2,40.7,132058,5367463.5,25-APR-2019,868,INE776I01010
1088,MERCATOR,EQ,4.85,4.9,4.65,4.8,4.8,4.7,511974,2463773.65,25-APR-2019,480,INE934B01028
1089,MERCK,EQ,3725.0,3767.95,3701.1,3715.3,3718.0,3737.7,15283,56906463.2,25-APR-2019,2935,INE199A01012
1090,METALFORGE,EQ,8.85,9.35,8.6,9.15,9.15,8.95,14091,128841.0,25-APR-2019,69,INE425A01011
1091,METKORE,BE,0.8,0.85,0.8,0.8,0.8,0.85,13782,11169.2,25-APR-2019,11,INE592I01029
1092,METROPOLIS,EQ,965.0,976.4,946.2,949.75,950.0,958.75,73361,70246916.65,25-APR-2019,6356,INE112L01020
1093,MFSL,EQ,446.9,456.85,436.1,438.45,438.0,444.0,958348,427634419.85,25-APR-2019,18822,INE180A01020
1094,MGL,EQ,975.0,984.15,961.0,967.1,967.55,969.65,220797,214301200.8,25-APR-2019,11350,INE002S01010
1095,MHHL,SM,27.65,27.65,27.65,27.65,27.65,29.1,3000,82950.0,25-APR-2019,1,INE450S01011
1096,MHRIL,EQ,239.7,241.0,238.5,239.8,240.75,239.75,26075,6262008.5,25-APR-2019,1607,INE998I01010
1097,MIC,BE,1.0,1.0,0.95,0.95,0.95,1.0,57109,55451.95,25-APR-2019,38,INE287C01029
1098,MIDHANI,EQ,130.05,131.5,128.6,129.7,129.0,130.7,31155,4052570.75,25-APR-2019,862,INE099Z01011
1099,MILTON,SM,13.85,13.9,13.85,13.9,13.9,13.3,8000,111000.0,25-APR-2019,2,INE376Y01016
1100,MINDACORP,EQ,132.3,133.9,130.25,130.85,130.5,132.3,40791,5389107.8,25-APR-2019,669,INE842C01021
1101,MINDAIND,EQ,378.15,384.85,378.15,379.35,380.05,379.35,70028,26673390.05,25-APR-2019,2514,INE405E01023
1102,MINDPOOL,SM,19.0,19.0,19.0,19.0,19.0,19.3,4000,76000.0,25-APR-2019,1,INE00RQ01019
1103,MINDTECK,EQ,39.9,39.9,37.65,37.95,37.7,38.5,1565,59916.65,25-APR-2019,34,INE110B01017
1104,MINDTREE,EQ,978.0,995.0,973.25,989.4,981.4,979.4,617828,609196659.75,25-APR-2019,9731,INE018I01017
1105,MIRCELECTR,EQ,19.8,20.0,18.9,19.0,19.0,19.75,160527,3101301.95,25-APR-2019,611,INE831A01028
1106,MIRZAINT,EQ,57.5,57.95,56.8,56.95,57.0,57.65,92145,5250369.45,25-APR-2019,736,INE771A01026
1107,MITTAL,SM,143.6,144.8,143.6,144.8,144.8,142.3,6000,863400.0,25-APR-2019,4,INE997Y01019
1108,MMFL,EQ,574.0,578.85,561.4,563.35,565.0,571.2,2869,1629506.15,25-APR-2019,353,INE227C01017
1109,MMTC,EQ,27.15,27.2,26.65,26.8,26.8,27.2,480603,12922184.0,25-APR-2019,1612,INE123F01029
1110,MOHITIND,EQ,7.95,8.15,7.7,7.9,8.0,7.85,9979,78948.4,25-APR-2019,127,INE954E01012
1111,MOHOTAIND,EQ,36.6,38.4,35.65,38.2,38.4,36.9,12023,450929.7,25-APR-2019,186,INE313D01013
1112,MOIL,EQ,156.0,157.05,156.0,156.15,156.05,155.95,56834,8894103.2,25-APR-2019,1147,INE490G01020
1113,MOKSH,SM,22.0,22.0,21.2,21.95,21.95,22.2,9000,195450.0,25-APR-2019,3,INE514Y01012
1114,MOLDTECH,EQ,50.1,50.45,48.8,49.0,49.0,50.0,8212,406441.5,25-APR-2019,85,INE835B01035
1115,MOLDTKPAC,EQ,246.35,253.55,246.35,247.85,247.05,248.6,7831,1944636.1,25-APR-2019,453,INE893J01029
1116,MONSANTO,EQ,2556.85,2556.85,2531.0,2541.15,2531.0,2531.6,2369,6019491.0,25-APR-2019,989,INE274B01011
1117,MONTECARLO,EQ,338.45,342.55,315.1,320.6,320.0,336.9,226948,73489890.85,25-APR-2019,8046,INE950M01013
1118,MORARJEE,EQ,21.3,21.9,21.1,21.15,21.1,21.6,1061,22533.7,25-APR-2019,24,INE161G01027
1119,MOREPENLAB,EQ,17.2,17.4,17.1,17.2,17.15,17.2,165872,2856690.1,25-APR-2019,514,INE083A01026
1120,MOTHERSUMI,EQ,149.2,150.5,146.8,148.15,148.1,148.85,3916013,582379411.65,25-APR-2019,29059,INE775A01035
1121,MOTILALOFS,EQ,735.25,738.0,712.2,721.1,723.0,734.15,70925,51489837.65,25-APR-2019,5902,INE338I01027
1122,MOTOGENFIN,EQ,45.15,45.25,42.6,43.5,43.5,44.25,3913,170025.25,25-APR-2019,23,INE861B01015
1123,MPHASIS,EQ,971.95,971.95,950.0,952.55,953.0,966.0,87048,83366413.6,25-APR-2019,10904,INE356A01018
1124,MPSLTD,EQ,495.0,496.0,480.15,480.85,482.15,489.3,3255,1576550.35,25-APR-2019,220,INE943D01017
1125,MRF,EQ,56049.0,56192.95,55300.0,55420.9,55330.0,55642.4,5110,284402660.0,25-APR-2019,3368,INE883A01011
1126,MRO-TEK,EQ,39.95,43.95,38.9,43.95,43.95,36.65,81577,3461071.3,25-APR-2019,733,INE398B01018
1127,MRPL,EQ,70.7,71.7,70.4,70.65,71.15,70.8,586839,41514408.8,25-APR-2019,3409,INE103A01014
1128,MSPL,EQ,11.35,11.35,9.85,10.0,10.0,11.05,181163,1826289.25,25-APR-2019,255,INE752G01015
1129,MSTCLTD,EQ,103.8,103.8,100.5,101.0,100.9,102.35,20901,2121844.55,25-APR-2019,589,INE255X01014
1130,MTEDUCARE,EQ,84.65,85.05,83.0,84.05,83.0,83.95,389030,32784779.2,25-APR-2019,11040,INE472M01018
1131,MTNL,EQ,12.45,12.6,12.2,12.25,12.3,12.4,1147426,14197993.2,25-APR-2019,1826,INE153A01019
1132,MUKANDENGG,EQ,16.9,18.1,16.9,17.1,17.1,17.05,3769,65216.25,25-APR-2019,31,INE022B01014
1133,MUKANDLTD,EQ,53.2,54.85,52.55,53.35,52.85,53.75,60193,3255396.8,25-APR-2019,1522,INE304A01026
1134,MUKANDLTD,P1,6.55,7.75,6.55,6.65,7.75,7.75,25,166.15,25-APR-2019,2,INE304A04012
1135,MUKTAARTS,EQ,51.95,51.95,49.2,49.95,49.3,48.4,85991,4297673.9,25-APR-2019,997,INE374B01019
1136,MUNJALAU,EQ,53.6,54.25,53.25,53.35,53.5,53.7,30014,1611512.15,25-APR-2019,421,INE672B01032
1137,MUNJALSHOW,EQ,160.25,160.25,157.1,157.7,158.0,157.8,10233,1621466.25,25-APR-2019,313,INE577A01027
1138,MURUDCERA,EQ,20.6,21.0,20.15,20.25,20.25,20.6,28331,584518.75,25-APR-2019,125,INE692B01014
1139,MUTHOOTCAP,EQ,790.8,804.45,780.0,782.15,784.0,786.15,40878,32207814.7,25-APR-2019,2361,INE296G01013
1140,MUTHOOTFIN,EQ,586.95,596.6,572.9,580.15,581.25,586.7,1035248,606721311.3,25-APR-2019,22810,INE414G01012
1141,MVL,EQ,0.2,0.25,0.2,0.2,0.2,0.25,64384,13564.9,25-APR-2019,31,INE744I01034
1142,N100,EQ,540.0,545.88,540.0,544.04,540.3,539.89,53707,29164345.53,25-APR-2019,265,INF247L01031
1143,NABARD,N2,1111.01,1111.01,1108.72,1109.9,1110.99,1112.74,870,965946.45,25-APR-2019,7,INE261F07032
1144,NACLIND,EQ,30.45,31.0,30.1,30.2,30.2,30.05,18942,582848.9,25-APR-2019,162,INE295D01020
1145,NAGAFERT,EQ,6.65,6.9,6.5,6.5,6.5,6.65,205197,1353526.6,25-APR-2019,894,INE454M01024
1146,NAGAROIL,EQ,0.3,0.35,0.3,0.35,0.35,0.3,797714,262863.15,25-APR-2019,203,INE453M01018
1147,NAGREEKCAP,EQ,14.0,14.15,13.3,13.3,13.3,13.95,1080,14908.65,25-APR-2019,18,INE245I01016
1148,NAGREEKEXP,EQ,20.9,21.85,20.75,21.05,20.75,20.5,146,3058.75,25-APR-2019,9,INE123B01028
1149,NAHARCAP,EQ,88.0,89.65,88.0,88.05,88.05,89.4,52,4577.7,25-APR-2019,4,INE049I01012
1150,NAHARINDUS,EQ,41.25,42.35,41.0,41.2,41.2,41.55,4503,187466.45,25-APR-2019,62,INE289A01011
1151,NAHARPOLY,EQ,34.9,36.4,34.9,35.0,35.0,35.5,356,12604.05,25-APR-2019,20,INE308A01027
1152,NAHARSPING,EQ,90.05,91.65,90.05,90.4,90.15,90.25,6144,556044.25,25-APR-2019,51,INE290A01027
1153,NATCOPHARM,EQ,543.0,543.7,531.0,532.75,533.0,539.95,131032,70021315.8,25-APR-2019,7833,INE987B01026
1154,NATHBIOGEN,EQ,474.0,474.0,461.6,462.5,462.0,469.85,3415,1587281.95,25-APR-2019,189,INE448G01010
1155,NATIONALUM,EQ,52.8,53.6,52.6,52.7,52.85,52.75,5906911,313561576.0,25-APR-2019,10088,INE139A01034
1156,NATNLSTEEL,EQ,5.0,5.0,4.6,4.75,4.75,4.85,22771,108415.4,25-APR-2019,57,INE088B01015
1157,NAUKRI,EQ,2002.0,2010.0,1951.55,1972.65,1973.0,2013.9,106468,211043279.95,25-APR-2019,11137,INE663F01024
1158,NAVINFLUOR,EQ,674.6,686.75,670.0,676.45,677.0,674.6,10663,7249810.05,25-APR-2019,1499,INE048G01026
1159,NAVKARCORP,EQ,37.55,37.85,37.1,37.2,37.15,37.2,155033,5795668.75,25-APR-2019,806,INE278M01019
1160,NAVNETEDUL,EQ,113.05,114.45,112.55,113.95,113.5,113.4,21501,2445992.85,25-APR-2019,506,INE060A01024
1161,NBCC,EQ,59.55,60.5,58.4,58.65,58.7,59.55,10490423,621348142.35,25-APR-2019,19550,INE095N01031
1162,NBIFIN,EQ,1139.0,1180.0,1121.55,1121.55,1121.55,1138.15,126,143654.8,25-APR-2019,7,INE365I01020
1163,NBVENTURES,EQ,104.4,105.35,102.8,103.55,103.55,104.65,54793,5713046.65,25-APR-2019,740,INE725A01022
1164,NCC,EQ,101.95,105.5,101.6,102.6,103.0,101.6,8684891,900697464.4,25-APR-2019,30490,INE868B01028
1165,NCLIND,EQ,145.2,146.45,141.2,144.15,144.5,141.65,48004,6961003.05,25-APR-2019,739,INE732C01016
1166,NDGL,EQ,1054.0,1054.0,865.6,897.6,889.0,928.6,8200,7869924.65,25-APR-2019,890,INE756C01015
1167,NDL,EQ,50.7,51.2,48.0,49.0,49.0,50.05,34221,1695816.65,25-APR-2019,330,INE875G01030
1168,NDTV,EQ,34.8,34.9,34.5,34.75,34.8,34.4,4707,163368.15,25-APR-2019,89,INE155G01029
1169,NECCLTD,EQ,8.3,8.45,8.25,8.3,8.4,8.35,8233,68641.1,25-APR-2019,30,INE553C01016
1170,NECLIFE,EQ,16.45,16.75,16.2,16.45,16.45,16.6,42561,703226.65,25-APR-2019,336,INE023H01027
1171,NELCAST,EQ,74.75,76.25,74.05,74.4,74.5,74.85,56875,4268147.4,25-APR-2019,548,INE189I01024
1172,NELCO,EQ,292.0,310.8,290.1,302.75,303.2,291.6,239025,72161839.4,25-APR-2019,7199,INE045B01015
1173,NESCO,EQ,510.1,514.45,498.0,500.7,499.0,506.0,22674,11554542.35,25-APR-2019,976,INE317F01035
1174,NESTLEIND,EQ,10890.0,10990.0,10780.0,10846.45,10850.0,10833.4,90249,981877123.85,25-APR-2019,15092,INE239A01016
1175,NETF,EQ,115.0,115.0,115.0,115.0,115.0,116.64,2,230.0,25-APR-2019,2,INF277K015R5
1176,NETWORK18,EQ,33.25,34.1,33.25,33.6,33.75,33.5,147372,4975308.65,25-APR-2019,616,INE870H01013
1177,NEULANDLAB,EQ,715.5,719.65,695.1,697.45,696.75,710.25,11922,8394861.35,25-APR-2019,996,INE794A01010
1178,NEWGEN,EQ,333.25,341.6,328.0,332.2,333.0,330.6,32785,11014326.3,25-APR-2019,2522,INE619B01017
