,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
959,L&TFINANCE,N4,1010.25,1013.99,1009.0,1012.88,1013.99,1013.85,1377,1392778.59,26-APR-2019,51,INE523E07459
960,L&TFINANCE,N8,1019.5,1020.0,1019.5,1020.0,1020.0,1020.01,20,20395.0,26-APR-2019,2,INE027E07899
961,L&TFINANCE,NC,1039.99,1040.0,1039.99,1039.99,1040.0,1020.01,4,4159.98,26-APR-2019,2,INE027E07931
962,L&TFINANCE,NI,1028.0,1028.0,1028.0,1028.0,1028.0,1035.0,31,31868.0,26-APR-2019,1,INE027E07998
963,L&TFINANCE,NK,1010.0,1010.0,1005.75,1005.75,1005.75,1005.25,313,315824.5,26-APR-2019,12,INE027E07AB2
964,L&TFINANCE,NO,1014.0,1014.0,1014.0,1014.0,1014.0,1010.19,25,25350.0,26-APR-2019,1,INE027E07AF3
965,L&TFINANCE,NU,1003.45,1003.45,1002.0,1002.16,1002.0,1002.3,1453,1456378.27,26-APR-2019,24,INE027E07AL1
966,L&TINFRA,N2,1810.14,1830.0,1810.14,1830.0,1830.0,1811.05,340,621018.5,26-APR-2019,8,INE691I07174
967,L&TINFRA,N3,994.3,994.3,992.25,992.25,992.25,994.15,50,49671.84,26-APR-2019,4,INE691I07182
968,L&TINFRA,N4,1765.0,1785.0,1765.0,1779.46,1785.0,1769.0,517,916665.35,26-APR-2019,25,INE691I07190
969,L&TINFRA,N5,987.0,990.0,987.0,988.0,988.0,987.0,269,265792.0,26-APR-2019,5,INE691I07224
970,L&TINFRA,N6,1848.0,1854.0,1848.0,1851.75,1851.75,1852.55,269,497907.25,26-APR-2019,20,INE691I07232
971,LAGNAM,SM,15.05,15.05,15.05,15.05,15.05,15.8,3000,45150.0,26-APR-2019,1,INE548Z01017
972,LAKPRE,BZ,12.0,12.0,12.0,12.0,12.0,11.6,90,1080.0,26-APR-2019,3,INE651C01018
973,LAKSHVILAS,EQ,79.3,79.7,78.5,79.2,78.9,78.8,692254,54697798.15,26-APR-2019,2235,INE694C01018
974,LALPATHLAB,EQ,1063.25,1063.25,1028.5,1039.75,1036.15,1063.25,24845,25919913.4,26-APR-2019,3898,INE600L01024
975,LAMBODHARA,EQ,44.45,44.5,43.75,43.85,43.75,44.4,14506,637303.4,26-APR-2019,103,INE112F01022
976,LAOPALA,EQ,207.0,208.25,203.95,205.8,205.15,207.5,22109,4544556.1,26-APR-2019,1188,INE059D01020
977,LASA,EQ,25.8,27.0,23.5,26.4,26.05,25.15,122192,3184309.3,26-APR-2019,682,INE670X01014
978,LAURUSLABS,EQ,389.45,390.0,385.0,387.75,388.05,387.9,48620,18855173.7,26-APR-2019,1594,INE947Q01010
979,LAXMIMACH,EQ,5929.2,5929.2,5849.0,5864.8,5880.0,5901.55,855,5018225.9,26-APR-2019,333,INE269B01029
980,LEEL,EQ,17.25,17.7,17.25,17.5,17.7,17.55,62909,1098090.35,26-APR-2019,279,INE245C01019
981,LEMONTREE,EQ,74.0,76.2,71.5,74.05,74.1,74.25,4761140,343569277.85,26-APR-2019,11500,INE970X01018
982,LEXUS,SM,23.3,24.0,23.2,23.2,23.2,24.4,11000,256200.0,26-APR-2019,11,INE500X01013
983,LGBBROSLTD,EQ,389.9,389.9,380.1,380.95,380.55,382.9,4743,1811750.65,26-APR-2019,252,INE337A01034
984,LGBFORGE,BE,3.9,3.9,3.65,3.8,3.8,3.8,3,11.35,26-APR-2019,3,INE201J01017
985,LIBAS,SM,52.25,52.25,52.25,52.25,52.25,53.5,3000,156750.0,26-APR-2019,1,INE908V01012
986,LIBERTSHOE,EQ,140.0,140.3,137.3,138.15,138.3,139.7,39627,5483062.25,26-APR-2019,771,INE557B01019
987,LICHSGFIN,EQ,493.8,504.7,493.8,502.8,502.75,492.55,816277,407552941.0,26-APR-2019,17165,INE115A01026
988,LICNETFGSC,EQ,17.8,18.0,17.36,17.6,17.6,17.34,188,3329.72,26-APR-2019,7,INF767K01MV5
989,LICNETFN50,EQ,120.1,122.4,120.1,122.4,122.4,122.0,3,362.6,26-APR-2019,3,INF767K01OS7
990,LICNFNHGP,EQ,121.85,121.85,120.35,120.35,120.35,121.75,656,79024.6,26-APR-2019,2,INF767K01PC8
991,LINCOLN,EQ,189.9,189.9,185.55,186.7,187.6,188.4,4864,911253.25,26-APR-2019,271,INE405C01035
992,LINCPEN,BE,230.0,235.0,230.0,234.75,232.3,240.65,1175,273034.15,26-APR-2019,23,INE802B01019
993,LINDEINDIA,EQ,496.0,505.0,485.0,487.45,490.0,492.75,30892,15087951.5,26-APR-2019,812,INE473A01011
994,LIQUIDBEES,EQ,1000.0,1000.01,999.99,1000.0,1000.01,999.99,847654,847656889.57,26-APR-2019,5656,INF732E01037
995,LIQUIDETF,EQ,999.99,1000.01,999.99,1000.0,1000.01,999.99,17414,17414052.34,26-APR-2019,267,INF740KA1EU7
996,LOKESHMACH,EQ,44.45,44.45,43.3,43.35,43.3,43.75,2048,89830.85,26-APR-2019,38,INE397H01017
997,LOTUSEYE,EQ,21.5,22.0,19.4,20.2,20.2,21.0,10011,204474.9,26-APR-2019,75,INE947I01017
998,LOVABLE,EQ,99.4,104.5,99.4,100.3,100.3,100.3,22136,2242448.95,26-APR-2019,830,INE597L01014
999,LPDC,EQ,5.7,5.8,5.3,5.3,5.3,5.85,116174,620219.75,26-APR-2019,224,INE197J01017
1000,LSIL,EQ,0.6,0.7,0.6,0.7,0.7,0.6,2706905,1785235.75,26-APR-2019,585,INE093R01011
1001,LT,EQ,1358.2,1367.0,1351.0,1358.2,1360.8,1355.15,1767153,2398327191.5,26-APR-2019,36200,INE018A01030
1002,LTI,EQ,1719.0,1719.0,1695.05,1709.85,1707.0,1710.75,149183,254439122.55,26-APR-2019,18031,INE214T01019
1003,LTTS,EQ,1720.0,1774.95,1710.45,1731.7,1728.0,1711.5,124053,216354937.5,26-APR-2019,10364,INE010V01017
1004,LUMAXIND,EQ,1722.35,1741.5,1710.0,1719.3,1720.0,1724.25,1000,1728821.85,26-APR-2019,206,INE162B01018
1005,LUMAXTECH,EQ,131.1,131.8,129.8,130.25,129.9,131.05,21738,2845614.8,26-APR-2019,571,INE872H01027
1006,LUPIN,EQ,869.2,881.35,861.25,868.35,866.3,869.2,1756524,1530844197.75,26-APR-2019,40828,INE326A01037
1007,LUXIND,EQ,1368.05,1382.7,1352.6,1360.2,1354.9,1375.9,42469,58269701.2,26-APR-2019,3018,INE150G01020
1008,LYKALABS,BE,28.75,29.65,28.1,28.65,28.5,28.75,13836,397363.8,26-APR-2019,74,INE933A01014
1009,LYPSAGEMS,EQ,7.15,7.15,6.8,6.8,6.85,7.0,19112,132511.15,26-APR-2019,80,INE142K01011
1010,M&M,EQ,666.6,668.4,651.5,659.45,658.4,665.15,3632433,2399750707.3,26-APR-2019,93699,INE101A01026
1011,M&MFIN,EQ,420.0,420.9,410.25,414.05,413.2,416.4,1767425,730742785.25,26-APR-2019,29343,INE774D01024
1012,M&MFIN,N2,1060.0,1084.5,1060.0,1084.5,1084.5,1060.0,516,558788.05,26-APR-2019,16,INE774D08MA6
1013,M&MFIN,N3,1305.0,1305.0,1305.0,1305.0,1305.0,1299.99,1,1305.0,26-APR-2019,1,INE774D08MG3
1014,M100,EQ,18.55,18.94,18.41,18.49,18.5,18.57,18503,343184.11,26-APR-2019,71,INF247L01023
1015,M50,EQ,114.88,114.88,111.87,113.0,113.0,112.66,321,36231.71,26-APR-2019,10,INF247L01536
1016,MAANALU,EQ,87.35,89.75,87.35,88.7,88.7,87.45,1994,176011.05,26-APR-2019,51,INE215I01019
1017,MACPOWER,SM,144.0,144.0,143.9,143.9,143.9,144.0,50000,7196500.0,26-APR-2019,10,INE155Z01011
1018,MADHAV,EQ,42.5,42.5,40.6,40.9,40.9,41.2,1306,53604.45,26-APR-2019,21,INE925C01016
1019,MADHUCON,EQ,7.3,7.65,7.15,7.4,7.4,7.5,41659,303774.65,26-APR-2019,114,INE378D01032
1020,MADRASFERT,EQ,21.05,21.3,20.85,20.9,20.9,21.05,20702,433953.45,26-APR-2019,134,INE414A01015
1021,MAGADSUGAR,EQ,116.0,116.0,112.4,113.9,115.5,114.0,13352,1523793.6,26-APR-2019,93,INE347W01011
1022,MAGMA,EQ,123.1,128.45,121.8,125.2,125.0,122.05,255403,31910067.2,26-APR-2019,3050,INE511C01022
1023,MAGNUM,EQ,4.7,5.0,4.65,5.0,5.0,4.9,5434,26618.45,26-APR-2019,49,INE387I01016
1024,MAHABANK,EQ,18.85,19.55,18.8,19.2,19.25,18.65,5515163,105997255.35,26-APR-2019,8582,INE457A01014
1025,MAHAPEXLTD,BE,101.05,104.9,101.05,104.9,104.9,106.2,101,10214.9,26-APR-2019,3,INE843B01013
1026,MAHASTEEL,EQ,163.95,163.95,156.1,157.85,157.9,161.7,6498,1038244.8,26-APR-2019,107,INE451L01014
1027,MAHESHWARI,EQ,250.0,252.9,245.5,251.45,252.8,245.5,103532,25961734.65,26-APR-2019,284,INE263W01010
1028,MAHICKRA,SM,53.0,53.0,53.0,53.0,53.0,53.2,3000,159000.0,26-APR-2019,1,INE961Y01015
1029,MAHINDCIE,EQ,227.0,230.1,225.35,228.55,228.7,226.35,62445,14289620.3,26-APR-2019,1172,INE536H01010
1030,MAHLIFE,EQ,380.15,384.45,378.25,381.35,381.0,380.05,68459,26060164.2,26-APR-2019,1331,INE813A01018
1031,MAHLOG,EQ,535.0,540.0,510.1,537.9,534.0,531.9,13389,7055666.8,26-APR-2019,2529,INE766P01016
1032,MAHSCOOTER,EQ,3812.75,3847.45,3795.1,3827.65,3801.0,3849.3,2786,10662227.25,26-APR-2019,371,INE288A01013
1033,MAHSEAMLES,EQ,474.9,477.0,472.2,475.05,474.55,472.2,12243,5819167.0,26-APR-2019,1043,INE271B01025
1034,MAITHANALL,EQ,535.95,540.55,522.05,527.75,528.95,535.95,8321,4442190.1,26-APR-2019,407,INE683C01011
1035,MAJESCO,EQ,514.95,530.0,514.55,522.9,521.15,516.8,42532,22348095.25,26-APR-2019,1587,INE898S01029
1036,MALUPAPER,EQ,23.55,25.25,23.55,24.4,24.4,24.5,7432,182252.4,26-APR-2019,45,INE383H01017
1037,MAN50ETF,EQ,117.3,117.4,117.2,117.4,117.4,117.5,78,9146.4,26-APR-2019,7,INF769K01EG9
1038,MANAKALUCO,EQ,6.85,7.15,6.85,6.95,6.85,6.95,4142,28588.8,26-APR-2019,27,INE859Q01017
1039,MANAKCOAT,EQ,5.5,5.7,5.5,5.5,5.7,5.7,7470,42166.95,26-APR-2019,54,INE830Q01018
1040,MANAKSIA,EQ,37.5,38.3,37.5,37.85,37.55,37.8,2577,97549.15,26-APR-2019,35,INE015D01022
1041,MANAKSTEEL,EQ,19.6,19.6,18.3,18.75,18.7,18.95,7090,132809.65,26-APR-2019,58,INE824Q01011
1042,MANALIPETC,EQ,26.95,27.0,26.6,26.7,26.6,26.8,92068,2466820.0,26-APR-2019,289,INE201A01024
1043,MANAPPURAM,EQ,119.75,121.6,117.7,119.25,119.1,119.8,1818807,217280086.65,26-APR-2019,9916,INE522D01027
1044,MANGALAM,BE,57.8,57.8,54.0,54.15,54.05,55.7,6598,360340.05,26-APR-2019,102,INE584F01014
1045,MANGCHEFER,EQ,40.2,41.05,40.2,40.85,41.05,41.05,11576,471664.15,26-APR-2019,143,INE558B01017
1046,MANGLMCEM,EQ,276.25,285.0,273.7,283.9,280.6,276.0,32679,9209872.85,26-APR-2019,835,INE347A01017
1047,MANGTIMBER,EQ,15.55,15.85,15.25,15.45,15.4,15.4,32510,500848.0,26-APR-2019,163,INE805B01012
1048,MANINDS,EQ,68.7,68.95,66.9,68.35,68.3,68.7,106576,7239986.25,26-APR-2019,793,INE993A01026
1049,MANINFRA,EQ,36.9,37.1,36.0,36.2,36.25,36.8,47694,1737254.7,26-APR-2019,405,INE949H01023
1050,MANPASAND,EQ,115.9,115.95,112.05,113.05,112.55,114.9,184389,20942169.95,26-APR-2019,2057,INE122R01018
1051,MANUGRAPH,EQ,26.45,26.45,25.55,25.6,25.6,26.05,1479,38256.95,26-APR-2019,49,INE867A01022
1052,MARALOVER,EQ,25.95,26.35,25.7,26.25,26.25,26.0,4154,107836.1,26-APR-2019,16,INE882A01013
1053,MARATHON,EQ,124.0,125.95,121.05,122.7,124.0,125.35,2221,273507.4,26-APR-2019,94,INE182D01020
1054,MARICO,EQ,356.0,360.25,355.15,358.9,357.5,356.45,956639,342747153.1,26-APR-2019,12420,INE196A01026
1055,MARINE,SM,104.5,104.5,100.5,100.5,100.5,101.25,14000,1430200.0,26-APR-2019,7,INE01JE01010
1056,MARKSANS,EQ,24.4,24.65,24.15,24.3,24.2,24.15,483839,11767746.95,26-APR-2019,1452,INE750C01026
1057,MARUTI,EQ,6805.0,6886.85,6750.0,6842.85,6844.4,6905.25,1999920,13609855777.05,26-APR-2019,174307,INE585B01010
1058,MASFIN,EQ,597.5,599.0,591.0,595.05,591.0,599.65,1242,738736.15,26-APR-2019,141,INE348L01012
1059,MASKINVEST,BE,40.2,40.2,40.2,40.2,40.2,38.3,861,34612.2,26-APR-2019,5,INE885F01015
1060,MASTEK,EQ,462.0,484.6,460.55,480.45,480.95,461.95,119207,56562701.55,26-APR-2019,3917,INE759A01021
1061,MATRIMONY,EQ,624.0,633.2,619.9,624.75,629.0,630.55,895,559768.5,26-APR-2019,138,INE866R01028
1062,MAWANASUG,EQ,46.25,47.4,45.8,47.0,46.8,45.9,129158,6033483.7,26-APR-2019,976,INE636A01039
1063,MAXINDIA,EQ,69.4,69.5,68.5,69.25,69.25,69.1,1133369,78476983.0,26-APR-2019,1313,INE153U01017
1064,MAXVIL,EQ,44.65,44.7,43.5,44.0,43.5,44.5,17434,768975.95,26-APR-2019,173,INE154U01015
1065,MAYURUNIQ,EQ,345.1,345.1,341.2,343.2,343.0,340.0,3610,1238191.6,26-APR-2019,202,INE040D01038
1066,MAZDA,EQ,404.9,407.95,402.5,403.65,402.5,406.3,1227,496724.25,26-APR-2019,128,INE885E01034
1067,MBECL,BE,6.5,6.5,6.15,6.5,6.5,6.4,16746,106515.0,26-APR-2019,35,INE748A01016
1068,MBLINFRA,EQ,13.05,13.25,12.8,13.0,13.1,12.95,12830,166938.95,26-APR-2019,78,INE912H01013
1069,MCDHOLDING,EQ,23.65,23.65,22.9,23.15,23.15,23.35,4418,102575.7,26-APR-2019,45,INE836H01014
1070,MCDOWELL-N,EQ,547.5,551.4,543.25,547.0,545.45,547.65,722337,395031683.85,26-APR-2019,26200,INE854D01024
1071,MCL,SM,312.6,318.0,312.6,318.0,318.0,312.2,2400,756720.0,26-APR-2019,2,INE813V01014
1072,MCLEODRUSS,EQ,77.7,77.95,75.85,76.25,75.85,77.6,129968,9974169.85,26-APR-2019,1425,INE942G01012
1073,MCX,EQ,808.0,848.35,790.15,839.2,838.7,800.8,2408638,1992824166.3,26-APR-2019,54641,INE745G01035
1074,MEGASOFT,EQ,6.4,6.4,6.1,6.4,6.4,6.4,2266,14186.2,26-APR-2019,20,INE933B01012
1075,MEGH,EQ,64.0,69.1,63.95,68.3,69.0,63.75,4047386,271436499.95,26-APR-2019,19126,INE974H01013
1076,MELSTAR,BE,1.0,1.0,1.0,1.0,1.0,1.05,12,12.0,26-APR-2019,1,INE817A01019
1077,MENONBE,EQ,80.75,80.75,78.9,79.85,79.8,80.45,15160,1209118.1,26-APR-2019,284,INE071D01033
1078,MEP,EQ,40.45,40.9,39.05,39.55,39.4,40.15,148107,5938574.1,26-APR-2019,731,INE776I01010
1079,MERCATOR,EQ,4.7,4.9,4.6,4.65,4.65,4.8,389196,1818521.85,26-APR-2019,427,INE934B01028
1080,MERCK,EQ,3737.65,3737.65,3703.05,3712.3,3725.0,3715.3,15096,56125590.45,26-APR-2019,3319,INE199A01012
1081,METALFORGE,EQ,8.8,9.6,8.8,9.2,9.2,9.15,22317,207334.2,26-APR-2019,83,INE425A01011
1082,METKORE,BE,0.75,0.8,0.75,0.75,0.75,0.8,6471,4901.75,26-APR-2019,8,INE592I01029
1083,METROPOLIS,EQ,947.2,954.8,935.0,948.8,940.1,949.75,40546,38390275.55,26-APR-2019,3114,INE112L01020
1084,MFSL,EQ,440.0,444.15,432.1,434.35,433.15,438.45,224303,98023436.85,26-APR-2019,5132,INE180A01020
1085,MGL,EQ,970.0,986.15,961.1,965.45,965.0,967.1,110952,107920031.65,26-APR-2019,7410,INE002S01010
1086,MHRIL,EQ,240.0,241.0,239.0,240.65,240.0,239.8,22926,5501495.4,26-APR-2019,924,INE998I01010
1087,MIC,BE,1.0,1.0,0.95,0.95,0.95,0.95,96732,95001.65,26-APR-2019,58,INE287C01029
1088,MIDHANI,EQ,129.1,134.4,127.6,133.55,133.55,129.7,110784,14634814.2,26-APR-2019,2143,INE099Z01011
1089,MILTON,SM,13.9,13.9,13.9,13.9,13.9,13.9,80000,1112000.0,26-APR-2019,10,INE376Y01016
1090,MINDACORP,EQ,132.0,132.4,130.15,130.6,131.4,130.85,35230,4630141.35,26-APR-2019,779,INE842C01021
1091,MINDAIND,EQ,376.3,379.45,370.0,373.55,373.0,379.35,71686,26815424.4,26-APR-2019,3039,INE405E01023
1092,MINDPOOL,SM,21.2,21.2,19.5,19.5,19.5,19.0,12000,242800.0,26-APR-2019,3,INE00RQ01019
1093,MINDTECK,EQ,38.0,39.0,36.6,37.15,37.2,37.95,9910,372882.1,26-APR-2019,49,INE110B01017
1094,MINDTREE,EQ,984.4,985.95,974.0,975.85,977.0,989.4,370028,362567037.15,26-APR-2019,9127,INE018I01017
1095,MIRCELECTR,EQ,19.0,19.35,17.5,18.55,18.5,19.0,345947,6316550.45,26-APR-2019,1454,INE831A01028
1096,MIRZAINT,EQ,56.7,57.5,55.65,56.4,56.3,56.95,137454,7800017.25,26-APR-2019,1112,INE771A01026
1097,MMFL,EQ,559.95,566.8,555.0,560.3,557.75,563.35,1571,882489.9,26-APR-2019,212,INE227C01017
1098,MMP,SM,195.0,195.0,195.0,195.0,195.0,195.0,600,117000.0,26-APR-2019,1,INE511Y01018
1099,MMTC,EQ,26.85,26.95,26.4,26.6,26.7,26.8,431885,11508315.95,26-APR-2019,1353,INE123F01029
1100,MODIRUBBER,BE,41.6,42.0,41.55,42.0,42.0,43.0,558,23230.55,26-APR-2019,4,INE832A01018
1101,MOHITIND,EQ,7.9,8.05,7.65,7.9,7.8,7.9,3403,26642.25,26-APR-2019,106,INE954E01012
1102,MOHOTAIND,EQ,38.45,39.9,37.25,38.9,38.4,38.2,16199,622798.25,26-APR-2019,146,INE313D01013
1103,MOIL,EQ,156.8,157.0,154.0,155.05,155.2,156.15,147133,22852447.45,26-APR-2019,3048,INE490G01020
1104,MOKSH,SM,20.3,20.3,20.3,20.3,20.3,21.95,3000,60900.0,26-APR-2019,1,INE514Y01012
1105,MOLDTECH,EQ,49.9,49.95,48.5,48.5,49.0,49.0,7784,380569.5,26-APR-2019,69,INE835B01035
1106,MOLDTKPAC,EQ,252.75,252.75,238.0,240.45,241.0,247.85,21063,5108806.15,26-APR-2019,938,INE893J01029
1107,MONSANTO,EQ,2541.0,2547.45,2506.0,2517.0,2510.0,2541.15,3518,8866653.55,26-APR-2019,876,INE274B01011
1108,MONTECARLO,EQ,321.0,330.0,321.0,328.7,328.35,320.6,28695,9368351.8,26-APR-2019,757,INE950M01013
1109,MORARJEE,EQ,21.2,21.2,20.6,20.95,21.0,21.15,13004,272481.3,26-APR-2019,63,INE161G01027
1110,MOREPENLAB,EQ,17.25,17.25,17.0,17.05,17.1,17.2,207907,3553965.1,26-APR-2019,591,INE083A01026
1111,MOTHERSUMI,EQ,148.15,149.25,143.85,144.5,144.5,148.15,5458195,793114736.0,26-APR-2019,41980,INE775A01035
1112,MOTILALOFS,EQ,728.0,732.0,717.05,719.8,718.1,721.1,36177,26188454.0,26-APR-2019,2350,INE338I01027
1113,MOTOGENFIN,EQ,45.15,45.15,42.6,42.6,42.6,43.5,488,20999.05,26-APR-2019,12,INE861B01015
1114,MPHASIS,EQ,959.0,967.8,950.55,959.4,957.6,952.55,102093,97596694.9,26-APR-2019,16764,INE356A01018
1115,MPSLTD,EQ,480.2,487.5,480.0,482.15,482.0,480.85,718,346192.9,26-APR-2019,113,INE943D01017
1116,MRF,EQ,55750.0,55839.75,54250.0,54410.05,54390.0,55420.9,11658,637323009.15,26-APR-2019,4820,INE883A01011
1117,MRO-TEK,EQ,48.4,52.7,46.1,50.4,50.4,43.95,829933,41661123.45,26-APR-2019,7694,INE398B01018
1118,MRPL,EQ,70.3,72.3,70.3,70.65,70.45,70.65,1115166,79474524.8,26-APR-2019,6848,INE103A01014
1119,MSPL,EQ,10.3,10.8,9.1,10.0,10.0,10.0,195175,1964628.35,26-APR-2019,348,INE752G01015
1120,MSTCLTD,EQ,101.0,113.5,101.0,105.8,106.0,101.0,131801,14281632.9,26-APR-2019,2068,INE255X01014
1121,MTEDUCARE,EQ,84.05,88.0,83.15,85.8,85.1,84.05,562272,47569166.9,26-APR-2019,10493,INE472M01018
1122,MTNL,EQ,12.3,12.35,12.05,12.1,12.1,12.25,840399,10236775.1,26-APR-2019,1456,INE153A01019
1123,MUKANDENGG,EQ,17.0,17.75,16.6,17.0,17.0,17.1,4737,82633.7,26-APR-2019,55,INE022B01014
1124,MUKANDLTD,EQ,53.15,54.0,52.8,52.95,52.8,53.35,35030,1874630.45,26-APR-2019,1342,INE304A01026
1125,MUKANDLTD,P1,6.55,7.75,6.55,7.75,7.75,6.65,63,413.85,26-APR-2019,4,INE304A04012
1126,MUKTAARTS,EQ,49.95,50.95,49.0,49.8,50.0,49.95,28675,1433022.95,26-APR-2019,402,INE374B01019
1127,MUNJALAU,EQ,53.7,53.7,52.05,52.7,52.85,53.35,58260,3068763.1,26-APR-2019,572,INE672B01032
1128,MUNJALSHOW,EQ,157.95,158.7,156.35,157.05,156.5,157.7,5806,915185.45,26-APR-2019,225,INE577A01027
1129,MURUDCERA,EQ,20.3,20.55,19.5,20.35,20.35,20.25,18089,364956.75,26-APR-2019,122,INE692B01014
1130,MUTHOOTCAP,EQ,788.35,810.0,770.0,775.2,780.0,782.15,143431,112731982.95,26-APR-2019,2910,INE296G01013
1131,MUTHOOTFIN,EQ,581.7,594.8,573.4,592.05,590.25,580.15,959856,560939113.3,26-APR-2019,18859,INE414G01012
1132,MVL,EQ,0.25,0.25,0.2,0.2,0.25,0.2,57427,12859.85,26-APR-2019,28,INE744I01034
1133,N100,EQ,543.0,544.0,538.05,543.89,544.0,544.04,23490,12758875.36,26-APR-2019,148,INF247L01031
1134,NABARD,N2,1110.0,1110.99,1108.0,1109.89,1110.5,1109.9,2708,3004023.6,26-APR-2019,47,INE261F07032
1135,NACLIND,EQ,30.3,30.9,29.85,30.45,30.6,30.2,75596,2278193.6,26-APR-2019,154,INE295D01020
1136,NAGAFERT,EQ,6.6,6.7,6.3,6.45,6.4,6.5,146246,945384.5,26-APR-2019,480,INE454M01024
1137,NAGAROIL,EQ,0.3,0.35,0.3,0.3,0.3,0.35,1288554,396169.3,26-APR-2019,197,INE453M01018
1138,NAGREEKCAP,EQ,14.2,14.2,12.7,12.7,12.7,13.3,6178,81732.9,26-APR-2019,46,INE245I01016
1139,NAGREEKEXP,EQ,21.95,21.95,20.15,20.25,20.2,21.05,5812,119504.65,26-APR-2019,30,INE123B01028
1140,NAHARCAP,EQ,87.25,89.7,87.25,89.45,89.7,88.05,2045,179378.9,26-APR-2019,22,INE049I01012
1141,NAHARINDUS,EQ,41.6,41.6,41.05,41.1,41.15,41.2,4802,198005.0,26-APR-2019,79,INE289A01011
1142,NAHARPOLY,EQ,35.0,35.55,35.0,35.15,35.15,35.0,1270,44799.4,26-APR-2019,21,INE308A01027
1143,NAHARSPING,EQ,90.2,91.9,89.15,89.95,90.0,90.4,5000,451716.65,26-APR-2019,104,INE290A01027
1144,NATCOPHARM,EQ,536.75,541.8,528.0,530.4,528.5,532.75,195400,104215579.3,26-APR-2019,12068,INE987B01026
1145,NATHBIOGEN,EQ,467.0,469.7,460.35,463.4,464.3,462.5,5383,2493021.95,26-APR-2019,213,INE448G01010
1146,NATIONALUM,EQ,52.85,53.4,52.45,52.75,52.8,52.7,4693704,248180778.55,26-APR-2019,10938,INE139A01034
1147,NATNLSTEEL,EQ,4.9,4.9,4.6,4.8,4.75,4.75,13305,62669.1,26-APR-2019,53,INE088B01015
1148,NAUKRI,EQ,1979.0,2000.0,1880.0,1904.5,1910.0,1972.65,275291,527883741.5,26-APR-2019,17493,INE663F01024
1149,NAVINFLUOR,EQ,683.4,683.8,667.0,679.3,678.0,676.45,29858,20257699.35,26-APR-2019,1543,INE048G01026
1150,NAVKARCORP,EQ,37.15,37.4,36.75,36.85,36.85,37.2,254530,9414758.1,26-APR-2019,2494,INE278M01019
1151,NAVNETEDUL,EQ,113.0,115.0,112.0,112.85,112.3,113.95,21830,2482195.8,26-APR-2019,625,INE060A01024
1152,NBCC,EQ,59.25,59.45,58.65,59.1,59.15,58.65,3901375,230346893.7,26-APR-2019,10927,INE095N01031
1153,NBIFIN,EQ,1138.0,1160.95,1134.0,1144.9,1144.0,1121.55,91,104154.9,26-APR-2019,9,INE365I01020
1154,NBVENTURES,EQ,103.5,105.9,102.0,102.5,102.85,103.55,102318,10589390.2,26-APR-2019,1809,INE725A01022
1155,NCC,EQ,103.2,103.8,101.85,103.2,103.15,102.6,6937282,714048855.7,26-APR-2019,25609,INE868B01028
1156,NCLIND,EQ,144.95,145.0,141.0,142.65,142.35,144.15,15070,2147306.5,26-APR-2019,308,INE732C01016
1157,NDGL,EQ,900.0,900.0,833.6,843.5,837.0,897.6,1286,1092211.9,26-APR-2019,178,INE756C01015
1158,NDL,EQ,49.7,49.7,48.0,48.5,49.0,49.0,13688,664959.85,26-APR-2019,213,INE875G01030
1159,NDTV,EQ,34.6,34.95,34.25,34.75,34.8,34.75,20279,703518.0,26-APR-2019,102,INE155G01029
1160,NECCLTD,EQ,8.3,8.45,8.15,8.2,8.4,8.3,18483,153803.5,26-APR-2019,39,INE553C01016
1161,NECLIFE,EQ,16.55,17.15,16.45,16.9,16.9,16.45,75002,1259834.7,26-APR-2019,400,INE023H01027
1162,NELCAST,EQ,74.25,75.0,73.0,73.15,73.05,74.4,30061,2214802.7,26-APR-2019,480,INE189I01024
1163,NELCO,EQ,304.0,311.7,297.65,299.45,300.75,302.75,101727,31051040.85,26-APR-2019,2985,INE045B01015
1164,NESCO,EQ,500.7,510.0,488.05,494.4,500.0,500.7,21593,10859661.7,26-APR-2019,1156,INE317F01035
1165,NESTLEIND,EQ,10851.0,11049.2,10822.05,10971.25,10920.0,10846.45,51412,563575601.95,26-APR-2019,12551,INE239A01016
1166,NETF,EQ,115.0,115.0,115.0,115.0,115.0,115.0,10,1150.0,26-APR-2019,4,INF277K015R5
1167,NETWORK18,EQ,33.55,33.9,33.4,33.6,33.65,33.6,81481,2740285.15,26-APR-2019,403,INE870H01013
1168,NEULANDLAB,EQ,703.0,735.95,693.1,711.9,711.5,697.45,41227,29636523.3,26-APR-2019,3187,INE794A01010
1169,NEWGEN,EQ,333.0,337.95,330.3,332.3,330.4,332.2,14237,4757453.85,26-APR-2019,777,INE619B01017
1170,NEXTMEDIA,EQ,18.7,18.7,17.9,18.0,18.55,17.9,730,13088.5,26-APR-2019,7,INE747B01016
1171,NFL,EQ,34.7,35.6,34.7,35.35,35.55,35.15,121830,4281281.3,26-APR-2019,749,INE870D01012
1172,NH,EQ,207.0,210.0,206.1,208.0,206.15,207.55,579169,120467510.35,26-APR-2019,369,INE410P01011
