,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
953,KREBSBIO,EQ,105.45,105.5,103.05,104.75,105.5,105.5,201,21055.6,24-APR-2019,6,INE268B01013
954,KRIDHANINF,EQ,35.1,36.5,35.1,36.3,36.45,35.35,42866,1537228.1,24-APR-2019,561,INE524L01026
955,KSB,EQ,695.0,695.0,680.1,687.8,685.0,684.8,1898,1303905.65,24-APR-2019,204,INE999A01015
956,KSCL,EQ,455.75,473.0,451.4,470.15,469.5,453.35,333248,155683268.75,24-APR-2019,11545,INE455I01029
957,KSERASERA,EQ,0.15,0.15,0.1,0.15,0.15,0.1,1459419,206701.85,24-APR-2019,218,INE216D01026
958,KSK,EQ,1.05,1.05,1.05,1.05,1.05,1.1,219423,230394.15,24-APR-2019,141,INE143H01015
959,KSL,EQ,204.5,206.05,201.55,202.55,202.8,204.0,21931,4449658.4,24-APR-2019,1051,INE907A01026
960,KTIL,EQ,59.0,59.0,57.25,57.5,58.4,59.0,830,47743.2,24-APR-2019,27,INE096L01025
961,KTKBANK,EQ,127.1,129.15,126.1,128.55,128.9,126.3,1900171,242003006.2,24-APR-2019,10109,INE614B01018
962,KWALITY,EQ,6.9,6.95,6.8,6.8,6.8,6.9,408033,2789425.35,24-APR-2019,777,INE775B01025
963,L&TFH,EQ,139.25,140.8,138.2,139.6,139.8,139.2,5239070,729653711.65,24-APR-2019,47167,INE498L01015
964,L&TFINANCE,N4,1013.95,1013.95,1012.7,1013.36,1013.0,1013.89,370,374953.1,24-APR-2019,9,INE523E07459
965,L&TFINANCE,N8,1007.01,1022.0,1007.01,1022.0,1022.0,1022.35,75,75900.5,24-APR-2019,2,INE027E07899
966,L&TFINANCE,NC,1030.0,1030.0,1030.0,1030.0,1030.0,1034.0,120,123600.0,24-APR-2019,4,INE027E07931
967,L&TFINANCE,NG,1020.0,1040.01,1020.0,1032.01,1032.01,1040.0,299,307803.39,24-APR-2019,20,INE027E07972
968,L&TFINANCE,NK,1007.5,1008.0,1007.0,1008.0,1008.0,1007.0,205,206489.5,24-APR-2019,5,INE027E07AB2
969,L&TFINANCE,NM,940.0,1049.9,940.0,1009.0,1009.0,1005.0,50,49145.8,24-APR-2019,9,INE027E07AD8
970,L&TFINANCE,NO,1007.0,1008.0,1006.0,1006.89,1006.05,1006.34,9997,10067652.38,24-APR-2019,173,INE027E07AF3
971,L&TFINANCE,NU,1002.95,1002.95,1001.01,1001.99,1002.0,1001.99,2562,2566310.16,24-APR-2019,50,INE027E07AL1
972,L&TFINANCE,NW,1005.77,1006.01,1005.77,1006.01,1006.01,1009.19,14,14081.26,24-APR-2019,3,INE027E07AN7
973,L&TINFRA,N2,1810.2,1810.2,1810.2,1810.2,1810.2,1810.6,30,54306.0,24-APR-2019,7,INE691I07174
974,L&TINFRA,N3,1000.0,1000.0,994.12,994.12,994.12,993.1,12,11941.2,24-APR-2019,2,INE691I07182
975,L&TINFRA,N4,1766.05,1768.0,1766.05,1768.0,1768.0,1768.0,60,106041.0,24-APR-2019,4,INE691I07190
976,L&TINFRA,N5,988.0,988.0,986.0,986.1,986.1,989.5,98,96714.8,24-APR-2019,7,INE691I07224
977,L&TINFRA,N6,1852.0,1853.05,1852.0,1852.5,1852.5,1852.22,202,374137.69,24-APR-2019,15,INE691I07232
978,LAGNAM,SM,15.2,15.2,15.2,15.2,15.2,15.2,3000,45600.0,24-APR-2019,1,INE548Z01017
979,LAKPRE,BZ,11.4,11.8,11.4,11.8,11.8,11.85,22,258.4,24-APR-2019,2,INE651C01018
980,LAKSHVILAS,EQ,78.8,79.9,78.2,79.55,79.9,78.0,837464,66321799.5,24-APR-2019,3704,INE694C01018
981,LALPATHLAB,EQ,1063.05,1075.55,1050.0,1069.75,1067.0,1057.75,17169,18323055.4,24-APR-2019,3011,INE600L01024
982,LAMBODHARA,EQ,45.25,45.75,44.45,44.6,44.45,44.85,12190,546745.7,24-APR-2019,275,INE112F01022
983,LAOPALA,EQ,205.05,206.8,204.05,205.25,205.05,205.0,18242,3742630.7,24-APR-2019,449,INE059D01020
984,LASA,EQ,21.45,23.55,21.05,23.15,23.3,21.45,35003,795580.65,24-APR-2019,175,INE670X01014
985,LAURUSLABS,EQ,388.0,392.8,385.1,389.6,389.0,388.2,53306,20696694.6,24-APR-2019,3246,INE947Q01010
986,LAXMIMACH,EQ,5904.9,6000.0,5880.1,5922.65,5911.0,5903.75,1312,7778543.45,24-APR-2019,474,INE269B01029
987,LEEL,EQ,17.4,17.8,17.0,17.1,17.2,17.85,416797,7195437.5,24-APR-2019,851,INE245C01019
988,LEMONTREE,EQ,76.0,76.5,74.15,74.6,74.35,74.25,1420462,106571181.35,24-APR-2019,9709,INE970X01018
989,LEXUS,SM,25.65,26.0,25.65,25.65,25.65,26.95,6000,154950.0,24-APR-2019,5,INE500X01013
990,LFIC,BE,74.0,74.0,74.0,74.0,74.0,74.0,100,7400.0,24-APR-2019,5,INE850E01012
991,LGBBROSLTD,EQ,395.05,395.05,388.5,393.45,393.5,393.85,5366,2106190.2,24-APR-2019,306,INE337A01034
992,LGBFORGE,BE,3.9,3.9,3.8,3.8,3.8,4.0,46,174.9,24-APR-2019,5,INE201J01017
993,LIBERTSHOE,EQ,138.2,141.9,137.5,140.55,140.5,137.7,68660,9579920.8,24-APR-2019,1303,INE557B01019
994,LICHSGFIN,EQ,497.95,503.85,493.35,501.45,503.65,498.65,1597552,798026380.95,24-APR-2019,32249,INE115A01026
995,LICNETFGSC,EQ,17.3,17.65,17.3,17.65,17.65,17.64,785,13814.5,24-APR-2019,6,INF767K01MV5
996,LICNETFN50,EQ,120.8,120.8,120.8,120.8,120.8,118.6,4,483.2,24-APR-2019,2,INF767K01OS7
997,LICNFNHGP,EQ,119.7,121.6,119.3,120.9,120.9,119.3,2082,248933.8,24-APR-2019,18,INF767K01PC8
998,LINCOLN,EQ,188.5,191.05,187.0,187.55,187.0,189.5,8562,1615904.5,24-APR-2019,369,INE405C01035
999,LINCPEN,EQ,252.1,253.0,246.35,250.65,250.0,252.1,814,203950.0,24-APR-2019,58,INE802B01019
1000,LINDEINDIA,EQ,496.0,499.0,490.0,490.75,491.85,491.9,23463,11545749.4,24-APR-2019,820,INE473A01011
1001,LIQUIDBEES,EQ,1000.0,1000.01,999.99,1000.0,1000.0,1000.0,1165004,1165012156.21,24-APR-2019,2772,INF732E01037
1002,LIQUIDETF,EQ,999.99,1000.01,999.99,999.99,1000.0,999.99,19194,19194017.14,24-APR-2019,170,INF740KA1EU7
1003,LOKESHMACH,EQ,43.7,44.5,42.6,43.3,44.25,43.55,1988,85950.05,24-APR-2019,73,INE397H01017
1004,LOTUSEYE,EQ,20.6,21.0,20.15,20.7,20.9,20.75,6855,140816.95,24-APR-2019,47,INE947I01017
1005,LOVABLE,EQ,100.4,102.7,99.5,100.1,99.5,99.6,9291,934795.05,24-APR-2019,441,INE597L01014
1006,LPDC,EQ,6.0,6.5,4.4,6.5,6.5,5.45,855938,5279232.8,24-APR-2019,1437,INE197J01017
1007,LSIL,EQ,0.55,0.7,0.55,0.7,0.7,0.6,11023451,7337133.8,24-APR-2019,1212,INE093R01011
1008,LT,EQ,1353.0,1363.45,1350.0,1360.65,1359.0,1348.2,1753395,2380113377.6,24-APR-2019,47725,INE018A01030
1009,LTI,EQ,1698.9,1704.5,1683.7,1698.4,1696.0,1685.9,61457,104225124.9,24-APR-2019,5802,INE214T01019
1010,LTTS,EQ,1703.45,1706.65,1666.5,1695.25,1684.25,1696.0,37140,62654226.6,24-APR-2019,5295,INE010V01017
1011,LUMAXIND,EQ,1757.9,1760.0,1730.0,1751.15,1740.0,1752.55,1482,2587772.45,24-APR-2019,258,INE162B01018
1012,LUMAXTECH,EQ,132.0,137.0,130.35,134.65,136.5,131.7,27670,3678590.15,24-APR-2019,698,INE872H01027
1013,LUPIN,EQ,838.5,867.6,835.0,864.25,863.5,867.6,2961143,2534789629.15,24-APR-2019,62745,INE326A01037
1014,LUXIND,EQ,1378.0,1394.0,1361.15,1379.65,1365.0,1374.45,47669,65328731.75,24-APR-2019,1762,INE150G01020
1015,LYKALABS,BE,29.25,30.2,29.0,29.15,29.15,29.4,5040,148179.3,24-APR-2019,40,INE933A01014
1016,LYPSAGEMS,EQ,7.15,7.15,6.85,7.0,7.05,6.9,29853,209549.8,24-APR-2019,80,INE142K01011
1017,M&M,EQ,668.0,669.2,662.25,668.15,669.0,665.75,2247998,1496019357.75,24-APR-2019,98363,INE101A01026
1018,M&MFIN,EQ,425.85,436.0,425.6,433.35,435.5,424.1,3312999,1425410848.25,24-APR-2019,58014,INE774D01024
1019,M&MFIN,N2,1060.0,1060.0,1060.0,1060.0,1060.0,1075.0,1,1060.0,24-APR-2019,1,INE774D08MA6
1020,M100,EQ,18.97,18.97,18.5,18.63,18.72,18.7,24160,448872.12,24-APR-2019,78,INF247L01023
1021,M50,EQ,115.0,115.0,111.5,114.74,114.74,111.07,1314,148472.71,24-APR-2019,25,INF247L01536
1022,MAANALU,EQ,88.1,89.9,87.3,87.8,87.9,88.3,2823,248448.55,24-APR-2019,63,INE215I01019
1023,MACPOWER,SM,154.85,154.85,149.9,149.95,149.9,149.0,38500,5779250.0,24-APR-2019,13,INE155Z01011
1024,MADHAV,EQ,40.75,41.5,40.5,41.2,41.25,40.45,947,38938.75,24-APR-2019,20,INE925C01016
1025,MADHUCON,EQ,8.0,8.2,7.5,7.8,8.0,7.85,36434,288852.2,24-APR-2019,149,INE378D01032
1026,MADRASFERT,EQ,21.4,21.7,21.3,21.45,21.4,20.8,191524,4104729.65,24-APR-2019,743,INE414A01015
1027,MAGADSUGAR,EQ,110.3,114.9,110.3,111.35,111.95,113.7,1162,129761.35,24-APR-2019,31,INE347W01011
1028,MAGMA,EQ,125.05,126.85,124.85,125.5,125.0,125.3,25420,3192143.35,24-APR-2019,763,INE511C01022
1029,MAGNUM,EQ,5.1,5.1,4.75,4.85,4.85,5.1,17626,86561.95,24-APR-2019,67,INE387I01016
1030,MAHABANK,EQ,16.5,18.7,16.4,18.0,17.85,16.2,12069748,214899097.9,24-APR-2019,15786,INE457A01014
1031,MAHASTEEL,EQ,158.55,167.0,156.2,160.3,159.5,162.9,34698,5553094.25,24-APR-2019,481,INE451L01014
1032,MAHESHWARI,EQ,235.9,268.0,206.25,237.15,268.0,235.25,73509,16654238.35,24-APR-2019,951,INE263W01010
1033,MAHICKRA,SM,52.0,54.4,52.0,53.2,53.45,51.1,30000,1592250.0,24-APR-2019,9,INE961Y01015
1034,MAHINDCIE,EQ,226.0,230.4,224.05,226.15,227.0,225.3,92441,21075009.35,24-APR-2019,2123,INE536H01010
1035,MAHLIFE,EQ,372.1,381.8,372.1,380.75,381.0,371.25,123318,46500402.5,24-APR-2019,2505,INE813A01018
1036,MAHLOG,EQ,544.75,548.0,532.15,538.1,532.15,542.05,17655,9575997.2,24-APR-2019,2951,INE766P01016
1037,MAHSCOOTER,EQ,3937.0,3937.0,3886.1,3910.15,3919.0,3907.2,3346,13084065.05,24-APR-2019,413,INE288A01013
1038,MAHSEAMLES,EQ,473.65,475.5,470.65,471.75,471.4,474.3,5191,2456643.85,24-APR-2019,325,INE271B01025
1039,MAITHANALL,EQ,543.75,543.75,532.9,535.0,533.25,540.8,9428,5082680.15,24-APR-2019,431,INE683C01011
1040,MAJESCO,EQ,485.0,502.9,485.0,500.5,500.05,485.55,77048,38255419.1,24-APR-2019,1745,INE898S01029
1041,MALUPAPER,EQ,26.3,26.3,24.15,24.45,24.3,25.4,5711,141414.95,24-APR-2019,41,INE383H01017
1042,MAN50ETF,EQ,116.5,116.75,116.1,116.75,116.75,116.12,704,82140.6,24-APR-2019,3,INF769K01EG9
1043,MANAKALUCO,EQ,6.85,7.1,6.85,6.95,6.95,6.85,5233,36422.3,24-APR-2019,22,INE859Q01017
1044,MANAKCOAT,EQ,5.7,6.0,5.65,5.7,5.65,5.95,1842,10562.9,24-APR-2019,26,INE830Q01018
1045,MANAKSIA,EQ,38.45,38.45,37.25,37.55,37.55,37.6,6661,251520.7,24-APR-2019,102,INE015D01022
1046,MANAKSTEEL,EQ,19.7,20.45,19.6,19.65,20.0,20.0,694,13662.95,24-APR-2019,33,INE824Q01011
1047,MANALIPETC,EQ,26.75,27.25,26.75,26.95,26.95,26.9,140147,3783324.45,24-APR-2019,532,INE201A01024
1048,MANAPPURAM,EQ,118.45,120.9,118.4,119.25,119.0,118.35,2108558,252202590.75,24-APR-2019,18609,INE522D01027
1049,MANGALAM,BE,55.9,55.9,54.0,54.7,55.0,54.15,1606,87354.25,24-APR-2019,30,INE584F01014
1050,MANGCHEFER,EQ,41.5,42.05,41.2,41.95,41.65,41.25,10572,440801.45,24-APR-2019,156,INE558B01017
1051,MANGLMCEM,EQ,263.0,271.55,256.95,270.35,271.0,262.7,20650,5513260.1,24-APR-2019,837,INE347A01017
1052,MANGTIMBER,EQ,16.0,16.0,15.6,15.7,15.75,15.9,7381,116126.1,24-APR-2019,73,INE805B01012
1053,MANINDS,EQ,71.4,71.4,68.5,69.0,69.95,70.0,89346,6203645.15,24-APR-2019,899,INE993A01026
1054,MANINFRA,EQ,36.8,37.65,36.5,37.25,37.2,36.55,78127,2880801.3,24-APR-2019,436,INE949H01023
1055,MANPASAND,EQ,116.0,116.9,114.1,115.0,114.8,115.75,200638,23107904.25,24-APR-2019,2098,INE122R01018
1056,MANUGRAPH,EQ,26.35,26.4,25.4,25.75,25.6,25.9,2928,75378.2,24-APR-2019,151,INE867A01022
1057,MARALOVER,EQ,25.75,26.35,25.45,26.2,25.9,25.85,4837,125099.05,24-APR-2019,38,INE882A01013
1058,MARATHON,EQ,126.0,130.0,124.15,125.7,124.35,126.05,5898,747387.35,24-APR-2019,158,INE182D01020
1059,MARICO,EQ,363.5,365.2,356.85,362.9,364.45,363.1,998259,360116457.15,24-APR-2019,25696,INE196A01026
1060,MARINE,SM,100.0,101.9,100.0,101.9,101.9,101.0,10000,1012900.0,24-APR-2019,5,INE01JE01010
1061,MARKSANS,EQ,24.3,24.65,24.0,24.25,24.35,24.3,514133,12503907.6,24-APR-2019,1524,INE750C01026
1062,MARUTI,EQ,7065.0,7101.95,6910.0,7016.7,6994.35,7048.9,1063510,7433434629.2,24-APR-2019,122009,INE585B01010
1063,MASFIN,EQ,590.95,600.0,590.95,599.85,600.0,598.85,13217,7919859.35,24-APR-2019,230,INE348L01012
1064,MASKINVEST,BE,36.5,36.5,36.5,36.5,36.5,34.8,101,3686.5,24-APR-2019,2,INE885F01015
1065,MASTEK,EQ,470.0,474.9,464.05,470.6,467.85,469.6,56212,26390934.6,24-APR-2019,2201,INE759A01021
1066,MATRIMONY,EQ,625.4,636.6,618.55,632.0,634.0,615.55,1126,708409.75,24-APR-2019,169,INE866R01028
1067,MAWANASUG,EQ,44.45,44.9,43.25,43.65,43.35,44.25,84481,3710018.35,24-APR-2019,536,INE636A01039
1068,MAXINDIA,EQ,69.3,69.5,67.1,68.85,67.55,69.0,78912,5455124.9,24-APR-2019,2227,INE153U01017
1069,MAXVIL,EQ,45.2,45.45,43.55,44.05,43.95,44.85,34126,1516988.4,24-APR-2019,322,INE154U01015
1070,MAYURUNIQ,EQ,343.0,344.9,340.0,341.0,342.7,343.75,6597,2255758.35,24-APR-2019,381,INE040D01038
1071,MAZDA,EQ,402.5,413.5,400.15,403.3,400.45,398.8,8266,3376549.35,24-APR-2019,502,INE885E01034
1072,MBECL,BE,6.5,6.6,6.3,6.4,6.35,6.55,7169,46272.75,24-APR-2019,42,INE748A01016
1073,MBLINFRA,EQ,13.2,13.25,12.9,13.1,13.1,13.0,38755,504043.45,24-APR-2019,110,INE912H01013
1074,MCDHOLDING,EQ,23.0,23.5,23.0,23.45,23.45,22.9,4929,114828.45,24-APR-2019,40,INE836H01014
1075,MCDOWELL-N,EQ,554.0,559.5,549.05,555.0,555.0,554.5,1432922,793767782.15,24-APR-2019,32685,INE854D01024
1076,MCL,SM,328.0,328.0,328.0,328.0,328.0,321.75,1200,393600.0,24-APR-2019,1,INE813V01014
1077,MCLEODRUSS,EQ,85.2,85.5,81.0,81.3,81.2,82.4,179955,14860173.9,24-APR-2019,2134,INE942G01012
1078,MCX,EQ,770.6,786.45,770.15,784.45,786.45,772.75,145159,113144378.45,24-APR-2019,5689,INE745G01035
1079,MEGASOFT,EQ,6.5,6.5,6.3,6.3,6.3,6.45,9835,62406.85,24-APR-2019,33,INE933B01012
1080,MEGH,EQ,62.6,65.85,62.6,65.0,65.2,62.7,1054969,68276729.25,24-APR-2019,9891,INE974H01013
1081,MENONBE,EQ,82.8,82.8,80.25,80.75,81.0,81.4,19164,1552227.15,24-APR-2019,431,INE071D01033
1082,MEP,EQ,41.15,41.15,40.5,40.7,40.8,40.65,150214,6130931.2,24-APR-2019,793,INE776I01010
1083,MERCATOR,EQ,4.75,4.8,4.55,4.7,4.8,4.7,235210,1101553.45,24-APR-2019,335,INE934B01028
1084,MERCK,EQ,3751.0,3780.0,3730.0,3737.7,3739.0,3769.65,12117,45363811.4,24-APR-2019,3857,INE199A01012
1085,METALFORGE,EQ,9.45,9.45,8.9,8.95,8.95,9.35,36426,327287.9,24-APR-2019,166,INE425A01011
1086,METKORE,BE,0.9,0.9,0.85,0.85,0.85,0.85,942,807.8,24-APR-2019,6,INE592I01029
1087,METROPOLIS,EQ,954.0,977.4,945.0,958.75,967.0,952.85,120780,115495086.95,24-APR-2019,7525,INE112L01020
1088,MFSL,EQ,434.8,448.35,430.4,444.0,446.0,432.35,267635,117303477.2,24-APR-2019,7290,INE180A01020
1089,MGL,EQ,989.95,992.75,960.0,969.65,969.35,985.9,322019,312808460.7,24-APR-2019,16446,INE002S01010
1090,MHRIL,EQ,238.5,240.0,237.55,239.75,239.05,239.15,17708,4235161.75,24-APR-2019,443,INE998I01010
1091,MIC,BE,1.05,1.05,0.95,1.0,1.0,1.0,56110,54250.05,24-APR-2019,49,INE287C01029
1092,MIDHANI,EQ,132.2,132.2,129.0,130.7,130.55,129.2,46865,6089041.45,24-APR-2019,776,INE099Z01011
1093,MILTON,SM,13.3,13.3,13.3,13.3,13.3,12.7,4000,53200.0,24-APR-2019,1,INE376Y01016
1094,MINDACORP,EQ,135.3,136.3,131.6,132.3,132.0,135.25,42994,5720804.75,24-APR-2019,642,INE842C01021
1095,MINDAIND,EQ,383.95,386.8,376.55,379.35,379.0,381.55,139174,52965348.55,24-APR-2019,5080,INE405E01023
1096,MINDPOOL,SM,16.75,21.2,16.75,19.3,20.9,17.75,24000,451400.0,24-APR-2019,6,INE00RQ01019
1097,MINDTECK,EQ,39.0,39.45,37.55,38.5,39.1,38.05,2677,103279.85,24-APR-2019,37,INE110B01017
1098,MINDTREE,EQ,976.0,980.5,975.5,979.4,980.0,975.4,326956,319880525.85,24-APR-2019,10646,INE018I01017
1099,MIRCELECTR,EQ,19.75,20.2,19.55,19.75,19.7,19.7,126359,2510690.05,24-APR-2019,465,INE831A01028
1100,MIRZAINT,EQ,57.3,58.5,56.85,57.65,57.7,57.0,101411,5817863.4,24-APR-2019,872,INE771A01026
1101,MITTAL,SM,142.5,142.5,142.25,142.3,142.3,139.1,16500,2348625.0,24-APR-2019,11,INE997Y01019
1102,MMFL,EQ,560.95,575.5,559.25,571.2,565.05,562.15,3759,2136762.05,24-APR-2019,247,INE227C01017
1103,MMTC,EQ,27.3,27.6,27.0,27.2,27.3,26.9,1009650,27490619.8,24-APR-2019,3839,INE123F01029
1104,MODIRUBBER,BE,43.7,43.7,43.0,43.0,43.0,43.7,686,29499.4,24-APR-2019,3,INE832A01018
1105,MOHITIND,EQ,7.75,8.6,7.55,7.85,7.7,7.9,14102,112003.8,24-APR-2019,128,INE954E01012
1106,MOHOTAIND,EQ,36.3,37.7,36.0,36.9,36.9,36.3,1751,63645.55,24-APR-2019,57,INE313D01013
1107,MOIL,EQ,155.5,157.9,155.3,155.95,156.0,156.5,110446,17256659.3,24-APR-2019,1867,INE490G01020
1108,MOKSH,SM,23.0,23.0,22.1,22.2,22.2,22.9,12000,268200.0,24-APR-2019,4,INE514Y01012
1109,MOLDTECH,EQ,49.95,50.75,49.75,50.0,50.2,49.85,5825,292751.4,24-APR-2019,64,INE835B01035
1110,MOLDTKPAC,EQ,254.05,256.95,248.0,248.6,249.35,251.95,8209,2058099.95,24-APR-2019,297,INE893J01029
1111,MONSANTO,EQ,2561.0,2561.0,2515.0,2531.6,2527.2,2539.15,4608,11662362.2,24-APR-2019,1417,INE274B01011
1112,MONTECARLO,EQ,340.0,340.9,335.05,336.9,336.3,341.15,22281,7509378.6,24-APR-2019,531,INE950M01013
1113,MORARJEE,EQ,21.5,21.75,21.1,21.6,21.15,21.5,1813,38624.9,24-APR-2019,23,INE161G01027
1114,MOREPENLAB,EQ,17.05,17.6,17.05,17.2,17.2,17.15,157323,2720202.2,24-APR-2019,548,INE083A01026
1115,MOTHERSUMI,EQ,151.3,151.7,146.4,148.85,149.1,150.1,5164116,765935852.7,24-APR-2019,52589,INE775A01035
1116,MOTILALOFS,EQ,736.8,751.5,725.1,734.15,730.0,731.7,110265,81795573.25,24-APR-2019,5751,INE338I01027
1117,MOTOGENFIN,EQ,42.25,45.3,42.25,44.25,44.25,42.9,1555,69852.3,24-APR-2019,33,INE861B01015
1118,MPHASIS,EQ,969.65,973.0,960.5,966.0,963.7,964.35,60014,58071533.3,24-APR-2019,14474,INE356A01018
1119,MPSLTD,EQ,499.1,503.05,486.25,489.3,490.0,500.15,1323,654850.3,24-APR-2019,180,INE943D01017
1120,MRF,EQ,56600.0,56800.0,55555.0,55642.4,55749.65,56564.45,5419,302527799.15,24-APR-2019,3421,INE883A01011
1121,MRO-TEK,EQ,29.8,36.65,29.75,36.65,36.65,30.55,22919,801764.05,24-APR-2019,214,INE398B01018
1122,MRPL,EQ,70.5,71.65,69.75,70.8,70.8,70.6,914697,64701488.8,24-APR-2019,5440,INE103A01014
1123,MSPL,EQ,12.05,12.05,10.8,11.05,10.95,12.1,131562,1473321.1,24-APR-2019,338,INE752G01015
1124,MSTCLTD,EQ,103.05,104.1,102.0,102.35,102.1,102.65,16991,1740300.95,24-APR-2019,547,INE255X01014
1125,MTEDUCARE,EQ,85.0,85.5,83.4,83.95,83.55,84.4,277471,23491789.4,24-APR-2019,10728,INE472M01018
1126,MTNL,EQ,12.6,12.6,12.3,12.4,12.4,12.35,973947,12123698.65,24-APR-2019,1934,INE153A01019
1127,MUKANDENGG,EQ,17.2,18.2,16.1,17.05,17.7,17.5,6647,113370.45,24-APR-2019,89,INE022B01014
1128,MUKANDLTD,EQ,52.05,54.1,52.05,53.75,53.5,52.95,40511,2166628.85,24-APR-2019,1743,INE304A01026
1129,MUKANDLTD,P1,7.75,7.75,7.75,7.75,7.75,6.55,259,2007.25,24-APR-2019,1,INE304A04012
1130,MUKTAARTS,EQ,47.65,50.0,47.1,48.4,49.4,48.25,88166,4324053.45,24-APR-2019,516,INE374B01019
1131,MUNJALAU,EQ,53.35,54.25,53.35,53.7,53.8,53.85,34324,1841479.4,24-APR-2019,385,INE672B01032
1132,MUNJALSHOW,EQ,156.55,160.1,156.5,157.8,156.85,158.7,5856,926832.05,24-APR-2019,308,INE577A01027
1133,MURUDCERA,EQ,20.75,20.75,20.25,20.6,20.65,20.7,8023,164189.7,24-APR-2019,76,INE692B01014
1134,MUTHOOTCAP,EQ,853.65,863.7,783.0,786.15,790.0,856.8,123799,99626831.25,24-APR-2019,5993,INE296G01013
1135,MUTHOOTFIN,EQ,590.0,596.6,582.35,586.7,587.0,586.85,423140,248415238.95,24-APR-2019,14855,INE414G01012
1136,MVL,EQ,0.25,0.25,0.2,0.25,0.25,0.25,66356,15978.95,24-APR-2019,32,INE744I01034
1137,N100,EQ,539.99,541.0,533.5,539.89,540.0,531.93,22085,11924190.3,24-APR-2019,185,INF247L01031
1138,NABARD,N2,1111.02,1114.5,1111.0,1112.74,1114.5,1111.13,2880,3203626.83,24-APR-2019,28,INE261F07032
1139,NACLIND,EQ,29.85,30.5,29.8,30.05,30.25,29.8,29690,896047.85,24-APR-2019,134,INE295D01020
1140,NAGAFERT,EQ,6.8,6.8,6.6,6.65,6.65,6.7,64750,431864.95,24-APR-2019,384,INE454M01024
1141,NAGAROIL,EQ,0.35,0.35,0.3,0.3,0.35,0.35,2118581,642612.0,24-APR-2019,200,INE453M01018
1142,NAGREEKCAP,EQ,13.2,15.0,13.2,13.95,13.95,13.15,2744,38008.4,24-APR-2019,32,INE245I01016
1143,NAGREEKEXP,EQ,21.5,21.5,19.65,20.5,20.95,21.3,4360,88876.85,24-APR-2019,43,INE123B01028
1144,NAHARCAP,EQ,87.5,89.9,86.25,89.4,89.9,88.1,1160,102031.85,24-APR-2019,35,INE049I01012
1145,NAHARINDUS,EQ,40.9,42.0,40.9,41.55,42.0,41.2,938,38820.35,24-APR-2019,44,INE289A01011
1146,NAHARPOLY,EQ,35.15,35.5,35.1,35.5,35.5,35.25,1004,35615.75,24-APR-2019,10,INE308A01027
1147,NAHARSPING,EQ,90.05,91.05,90.0,90.25,90.5,90.45,4933,446389.15,24-APR-2019,118,INE290A01027
1148,NATCOPHARM,EQ,539.9,548.65,536.15,539.95,540.0,537.35,288275,156098221.35,24-APR-2019,10425,INE987B01026
1149,NATHBIOGEN,EQ,474.8,474.9,461.1,469.85,467.0,469.55,74458,34874203.9,24-APR-2019,462,INE448G01010
1150,NATIONALUM,EQ,53.35,53.4,52.55,52.75,52.8,53.2,8516103,449479223.2,24-APR-2019,12743,INE139A01034
1151,NATNLSTEEL,EQ,4.95,4.95,4.7,4.85,4.85,4.8,13316,64114.55,24-APR-2019,50,INE088B01015
1152,NAUKRI,EQ,1941.0,2056.6,1915.1,2013.9,2010.0,1932.15,164560,325923680.5,24-APR-2019,12079,INE663F01024
1153,NAVINFLUOR,EQ,700.0,700.0,671.2,674.6,674.0,692.25,54990,37673795.65,24-APR-2019,2456,INE048G01026
1154,NAVKARCORP,EQ,37.9,37.9,37.05,37.2,37.15,37.6,175317,6544372.7,24-APR-2019,1242,INE278M01019
1155,NAVNETEDUL,EQ,113.5,114.75,112.05,113.4,113.45,113.05,31956,3626744.25,24-APR-2019,690,INE060A01024
1156,NBCC,EQ,59.65,59.95,58.95,59.55,59.55,59.05,6158431,365567082.0,24-APR-2019,19337,INE095N01031
1157,NBIFIN,EQ,1140.8,1140.8,1094.5,1138.15,1139.0,1123.95,60,67796.15,24-APR-2019,9,INE365I01020
1158,NBVENTURES,EQ,103.0,105.15,102.5,104.65,104.85,103.1,100320,10414486.35,24-APR-2019,1159,INE725A01022
1159,NCC,EQ,102.0,102.4,99.6,101.6,102.0,101.5,5427334,549634539.85,24-APR-2019,25973,INE868B01028
1160,NCLIND,EQ,137.5,143.9,133.5,141.65,141.95,137.5,25193,3483772.65,24-APR-2019,674,INE732C01016
1161,NDGL,EQ,808.7,928.6,808.7,928.6,928.6,773.85,8294,7660846.95,24-APR-2019,331,INE756C01015
1162,NDL,EQ,50.75,50.75,49.95,50.05,50.5,50.05,27977,1401988.8,24-APR-2019,122,INE875G01030
1163,NDTV,EQ,35.0,35.45,34.1,34.4,34.95,35.0,104286,3615995.6,24-APR-2019,280,INE155G01029
1164,NECCLTD,EQ,8.4,8.4,8.25,8.35,8.4,8.3,14698,122069.85,24-APR-2019,57,INE553C01016
1165,NECLIFE,EQ,17.0,17.1,16.1,16.6,16.6,16.8,95718,1581538.1,24-APR-2019,1263,INE023H01027
1166,NELCAST,EQ,74.05,75.95,72.25,74.85,75.0,74.05,89988,6654273.05,24-APR-2019,1165,INE189I01024
